SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE,RDMOL,ORTHO_C_1,PYR_N,ORTHO_C_2,META_C_2,PARA_C,META_C_1,N_TO_PARA_STERIMOL_L,N_TO_PARA_STERIMOL_B1,N_TO_PARA_STERIMOL_B5,FRACTION_VBUR_N_3.5,FRACTION_VBUR_PARA_C_3.5
CCOC(=O)c1cnccc1C#N,1.12998,0,4,3,62.98,21,44.9085,TRUE,FALSE,FALSE,FALSE,176.175,FALSE,FALSE,"InChI=1S/C9H8N2O2/c1-2-13-9(12)8-6-11-4-3-7(8)5-10/h3-4,6H,2H2,1H3",LKJBJQQYCFZTEF-UHFFFAOYSA-N,302491,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/97316-51-3.html,LKJBJQQYCFZTEF-UHFFFAOYSA-N,-37.2909615,5773.020361,138002.2933,117.475327,2.027,2.331346238,0.517017384,0.0566957,0.001351037,0.029307123,-0.018952371,-0.4012956,-0.3156202,0.3192,1.195,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169012810>,6,7,8,9,10,5,7.275092767,1.721948247,6.61873276,0.422527255,0.625460073
CC(C)C(O)c1ccncc1,1.771,1,2,5,33.12,24,44.0348,TRUE,FALSE,FALSE,FALSE,151.209,FALSE,FALSE,"InChI=1S/C9H13NO/c1-7(2)9(11)8-3-5-10-6-4-8/h3-7,9,11H,1-2H3",NQEBFPACCUFVIK-UHFFFAOYSA-N,15785877,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-8606,NONE,NONE,NONE,NONE,NONE,NQEBFPACCUFVIK-UHFFFAOYSA-N,-32.87862541,5507.987932,125406.4857,114.325317,1.949,3.264489465,0.469299007,0.033709026,0.006693062,0.019173694,-0.020758963,-0.3698277,-0.2498599,0.1165,2.416,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16459f5a0>,7,8,9,10,5,6,7.431441949,1.968017645,4.59025635,0.416330833,0.697021757
Cc1ccc2c(n1)NCCN2,1.22742,2,3,1,36.95,22,45.9534,TRUE,FALSE,FALSE,FALSE,149.197,FALSE,FALSE,"InChI=1S/C8H11N3/c1-6-2-3-7-8(11-6)10-5-4-9-7/h2-3,9H,4-5H2,1H3,(H,10,11)",WYOWXFIDFQAYRB-UHFFFAOYSA-N,71748486,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-4498,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1260769-87-6.html,WYOWXFIDFQAYRB-UHFFFAOYSA-N,-31.52956563,5161.130174,118670.781,111.37696,2.615,3.338556786,0.43380302,0.024555796,0.009153857,0.021412643,-0.018839099,-0.3343147,-0.211625,0.1124,2.773,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649955b0>,1,6,5,4,3,2,5.351825896,2.146289221,5.593720642,0.528105199,0.45944372
CNc1nccc(C(=O)O)c1[N+](=O)[O-],0.7297,2,6,4,105.36,21,47.3974,TRUE,FALSE,FALSE,FALSE,197.15,FALSE,FALSE,"InChI=1S/C7H7N3O4/c1-8-6-5(10(13)14)4(7(11)12)2-3-9-6/h2-3H,1H3,(H,8,9)(H,11,12)",BATWVLTWQZZJLF-UHFFFAOYSA-N,100754217,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JD-3281,NONE,NONE,NONE,NONE,NONE,BATWVLTWQZZJLF-UHFFFAOYSA-N,-43.52398641,5823.131453,135281.5756,116.199286,4.537,2.173691597,0.405752516,0.112483629,0.004812827,0.005014223,-0.020110699,-0.4068604,-0.3269787,0.4577,5.514,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16902b300>,2,3,4,5,6,10,7.260621597,2.448913271,5.008594954,0.517284756,0.67385506
C=CCc1cnccc1C,2.11852,0,1,3,12.89,21,42.875,TRUE,FALSE,FALSE,FALSE,133.194,FALSE,FALSE,"InChI=1S/C9H11N/c1-3-4-9-7-10-6-5-8(9)2/h3,5-7H,1,4H2,2H3",CEOVBRFPNRHHED-UHFFFAOYSA-N,54209240,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JN-4948,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1314908-61-6.html,CEOVBRFPNRHHED-UHFFFAOYSA-N,-27.76439966,4744.233647,111755.6668,108.917517,2.768,3.343527652,0.478758953,0.009837591,0.004493514,0.022923472,-0.017248196,-0.3619366,-0.2390643,0.1125,2.977,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169071540>,4,5,6,7,8,3,6.381990036,1.859552685,6.60660831,0.424583023,0.59354617
Cc1ccc(-c2ccc(CO)cc2)nc1,2.54932,1,2,4,33.12,28,60.3328,TRUE,FALSE,FALSE,FALSE,199.253,FALSE,FALSE,"InChI=1S/C13H13NO/c1-10-2-7-13(14-8-10)12-5-3-11(9-15)4-6-12/h2-8,15H,9H2,1H3",YNXTWDXKVVFJLJ-UHFFFAOYSA-N,49875692,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1159693-09-0.html,YNXTWDXKVVFJLJ-UHFFFAOYSA-N,-41.44037932,9393.944995,226927.7997,153.581978,3.149,2.840742691,0.685944429,0.032658991,0.00632056,0.023499086,-0.026385133,-0.3642383,-0.2598429,0.2113,2.877,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169056c70>,4,13,14,1,2,3,5.330917693,1.77799203,8.556963493,0.527720835,0.472657706
CCN(CC)c1ncccc1C#N,1.79948,0,3,5,39.92,26,52.513,TRUE,FALSE,FALSE,FALSE,175.235,FALSE,FALSE,"InChI=1S/C10H13N3/c1-3-13(4-2)10-9(8-11)6-5-7-12-10/h5-7H,3-4H2,1-2H3",QMYGNXYWTWFBRY-UHFFFAOYSA-N,10012430,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?PY-1469,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/17782-02-4.html,QMYGNXYWTWFBRY-UHFFFAOYSA-N,-36.78761072,7269.604494,168306.9348,131.818675,2.905,2.842959897,0.606084583,0.023729494,0.007431499,0.035831636,-0.024414737,-0.3706421,-0.2661653,0.2101,3.407,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649942e0>,5,6,7,8,9,10,5.581454067,1.747468149,6.298747152,0.56746762,0.480438176
COCCNc1ccc(F)cn1,1.279,1,3,5,34.15,23,44.5607,TRUE,FALSE,FALSE,FALSE,170.187,FALSE,FALSE,"InChI=1S/C8H11FN2O/c1-12-5-4-10-8-3-2-7(9)6-11-8/h2-3,6H,4-5H2,1H3,(H,10,11)",QMXQHVQNWMJQGV-UHFFFAOYSA-N,61313328,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1248197-72-9.html,QMXQHVQNWMJQGV-UHFFFAOYSA-N,-37.3740306,5436.798083,122787.3076,112.781015,3.202,3.347456115,0.441730533,0.043807386,0.005368137,0.012335974,-0.017634263,-0.3712078,-0.248191,0.1172,3.912,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690111c0>,5,11,10,8,7,6,5.357903178,1.771684808,8.715021499,0.466007035,0.451308004
CC(C)(O)c1ccc(B(O)O)cn1,-1.0112,3,4,7,73.58,25,49.3074,TRUE,FALSE,FALSE,FALSE,181,FALSE,FALSE,"InChI=1S/C8H12BNO3/c1-8(2,11)7-4-3-6(5-10-7)9(12)13/h3-5,11-13H,1-2H3",HQNCOBIVRYULKH-UHFFFAOYSA-N,55267686,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?FA-1722,NONE,NONE,NONE,NONE,NONE,HQNCOBIVRYULKH-UHFFFAOYSA-N,-39.68168216,6423.410845,150227.418,123.264516,2.239,3.268394128,0.461675842,0.108683445,0.006449195,0.013533012,-0.02129079,-0.3804041,-0.2602928,0.1376,2.272,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649e5f50>,4,12,11,7,6,5,5.972665429,2.535322439,5.457186587,0.549734439,0.515223164
Nc1cc(CCC(=O)O)ccn1,0.681,2,4,4,76.21,22,44.6062,TRUE,FALSE,FALSE,FALSE,166.18,FALSE,FALSE,"InChI=1S/C8H10N2O2/c9-7-5-6(3-4-10-7)1-2-8(11)12/h3-5H,1-2H2,(H2,9,10)(H,11,12)",PQBXXLGUCNCWQI-UHFFFAOYSA-N,18518388,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-6003,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/751456-76-5.html,PQBXXLGUCNCWQI-UHFFFAOYSA-N,-36.22193803,5394.205518,125143.4799,113.29349,0.744,3.467220413,0.448111069,0.067432673,0.004567816,0.015316629,-0.018483495,-0.362182,-0.234764,0.128,0.655,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649bf3e0>,1,11,10,9,3,2,7.36357578,1.700248941,5.471704155,0.461371366,0.645016073
CCc1ccncc1B(O)O,-0.6762,2,3,5,53.35,21,43.4406,TRUE,FALSE,FALSE,FALSE,150.974,FALSE,FALSE,"InChI=1S/C7H10BNO2/c1-2-6-3-4-9-5-7(6)8(10)11/h3-5,10-11H,2H2,1H3",SXRPBNQECJWOON-UHFFFAOYSA-N,45158819,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1001907-67-0.html,SXRPBNQECJWOON-UHFFFAOYSA-N,-32.44834775,4737.834664,112302.8276,107.086875,2.458,3.230187262,0.403713716,0.083021505,0.006108904,0.015257581,-0.01746211,-0.3647612,-0.246054,0.124,2.54,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16901cac0>,4,5,6,7,2,3,7.323142226,2.05347374,5.193068065,0.422428252,0.671496459
COC(=O)c1cnc(N)c(N)c1,0.0326,2,5,4,91.23,21,44.4013,TRUE,FALSE,FALSE,FALSE,167.168,FALSE,FALSE,"InChI=1S/C7H9N3O2/c1-12-7(11)4-2-5(8)6(9)10-3-4/h2-3H,8H2,1H3,(H2,9,10)",KZFTZZIOEVUOOT-UHFFFAOYSA-N,9920476,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JD-9012,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/104685-76-9.html,KZFTZZIOEVUOOT-UHFFFAOYSA-N,-36.48842106,5145.272932,118689.7625,110.960795,5.667,2.902175679,0.425525694,0.071258692,0.005755674,0.01475385,-0.017302467,-0.3663751,-0.2597221,0.2008,5.89,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16901e0a0>,5,6,7,9,11,4,7.313156154,1.758320699,5.482015448,0.467544493,0.537539601
C=CC(=O)NCCc1ccccn1,0.9263,1,2,4,41.99,25,51.1477,TRUE,FALSE,FALSE,FALSE,176.219,FALSE,FALSE,"InChI=1S/C10H12N2O/c1-2-10(13)12-8-6-9-5-3-4-7-11-9/h2-5,7H,1,6,8H2,(H,12,13)",VJLRKARWSMXSNQ-UHFFFAOYSA-N,43616334,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/519164-52-4.html,VJLRKARWSMXSNQ-UHFFFAOYSA-N,-37.41295657,7033.321175,164802.134,131.401958,2.22,3.133692976,0.552995274,0.046756103,0.005171239,0.024076181,-0.019801875,-0.3727824,-0.2576213,0.1849,2.358,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169085000>,7,12,11,10,9,8,5.344256824,1.70274177,9.899736334,0.499510809,0.418864145
N#Cc1ccnc(OCC2CC2)c1,1.74208,0,3,3,45.91,23,47.171,TRUE,FALSE,FALSE,FALSE,174.203,FALSE,FALSE,"InChI=1S/C10H10N2O/c11-6-9-3-4-12-10(5-9)13-7-8-1-2-8/h3-5,8H,1-2,7H2",CLWFETDBOQWXTN-UHFFFAOYSA-N,28414000,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-2081,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1019568-08-1.html,CLWFETDBOQWXTN-UHFFFAOYSA-N,-36.3627354,6307.179971,150015.2643,122.180924,3.147,2.83882484,0.53823416,0.030844088,0.00583181,0.03275578,-0.01821789,-0.393256,-0.2889311,0.1964,4.364,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649977d0>,4,5,6,12,2,3,7.277050793,1.765828163,5.614287796,0.554603056,0.560811126
CCOC(=O)c1ccc(C)c(Cl)n1,2.22012,0,3,4,39.19,23,49.9405,TRUE,FALSE,FALSE,FALSE,199.637,FALSE,FALSE,"InChI=1S/C9H10ClNO2/c1-3-13-9(12)7-5-4-6(2)8(10)11-7/h4-5H,3H2,1-2H3",SBVZGBHQUUQLID-UHFFFAOYSA-N,9837074,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-1418,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/178421-21-1.html,SBVZGBHQUUQLID-UHFFFAOYSA-N,-39.99437238,6967.248348,176774.8231,128.509798,4.814,2.79006095,0.443384624,0.05437701,0.001770492,0.013793727,-0.020310048,-0.3919555,-0.2894227,0.2142,4.975,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649ad150>,5,12,10,8,7,6,5.34374451,1.889270047,7.275203158,0.570827898,0.473228429
COc1ccc(C(=O)O)c(OC)n1,0.797,1,5,5,68.65,22,44.3003,TRUE,FALSE,FALSE,FALSE,183.163,FALSE,FALSE,"InChI=1S/C8H9NO4/c1-12-6-4-3-5(8(10)11)7(9-6)13-2/h3-4H,1-2H3,(H,10,11)",SDJQZCSCHUIITF-UHFFFAOYSA-N,853178,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks', 'Thermo Fisher Scientific']",https://www.combi-blocks.com/cgi-bin/find.cgi?QH-9466,https://www.sigmaaldrich.com/catalog/product/aldrich/372714?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,https://www.thermofisher.com/order/catalog/product/436650100,NONE,https://www.ambeed.com/products/16727-43-8.html,SDJQZCSCHUIITF-UHFFFAOYSA-N,-40.93269048,5594.365282,129121.1688,114.180941,3.808,3.341032012,0.409974539,0.08720781,0.001095679,0.006575534,-0.01835147,-0.3924649,-0.2696843,0.1319,4.242,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649e57e0>,2,12,9,5,4,3,5.976486149,1.982259697,5.449426475,0.626135622,0.497373509
NCCCCc1ccccn1,1.363,1,2,5,38.91,25,46.2294,TRUE,FALSE,FALSE,FALSE,150.225,FALSE,FALSE,"InChI=1S/C9H14N2/c10-7-3-1-5-9-6-2-4-8-11-9/h2,4,6,8H,1,3,5,7,10H2",STIOUOHCWDHSJY-UHFFFAOYSA-N,13511083,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-0773,NONE,NONE,NONE,NONE,NONE,STIOUOHCWDHSJY-UHFFFAOYSA-N,-32.23364081,5894.645901,133237.5934,118.831143,1.641,3.293167606,0.478251921,0.020127814,0.007415253,0.026598111,-0.019186319,-0.3569484,-0.2359267,0.1284,2.383,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164979ee0>,5,10,9,8,7,6,5.338959635,1.787871626,8.426339157,0.481067136,0.419504752
COc1cc(C)c(B(O)O)cn1,-0.92158,2,4,6,62.58,22,45.3516,TRUE,FALSE,FALSE,FALSE,166.973,FALSE,FALSE,"InChI=1S/C7H10BNO3/c1-5-3-7(12-2)9-4-6(5)8(10)11/h3-4,10-11H,1-2H3",RLWTZURPSVMYGG-UHFFFAOYSA-N,2763083,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?BB-8521,https://www.sigmaaldrich.com/catalog/product/aldrich/cds009973?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/503184-35-8.html,RLWTZURPSVMYGG-UHFFFAOYSA-N,-36.53599153,5232.424309,123226.3501,111.705131,1.184,3.648982582,0.399083777,0.10022035,0.002800792,0.011001566,-0.01765838,-0.3679353,-0.2338376,0.0961,1.217,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649ad2a0>,2,11,10,6,4,3,6.382511974,2.017354808,5.299230272,0.524907985,0.620154678
CC(C)Oc1ccc(C=O)nc1,1.6813,0,3,5,39.19,23,45.3885,TRUE,FALSE,FALSE,FALSE,165.192,FALSE,FALSE,"InChI=1S/C9H11NO2/c1-7(2)12-9-4-3-8(6-11)10-5-9/h3-7H,1-2H3",SXIRUXLEHGHHSJ-UHFFFAOYSA-N,79794046,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1198166-01-6.html,SXIRUXLEHGHHSJ-UHFFFAOYSA-N,-35.91690302,5680.587675,131325.9082,116.224154,4.013,2.440954602,0.467945799,0.043409537,0.003388779,0.016629861,-0.01820127,-0.3824706,-0.2927672,0.2996,6.13,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169047f40>,7,10,11,4,5,6,7.125240943,2.027078399,5.882770679,0.478854128,0.526049432
CC(=O)c1ncc(C)cc1C,1.90104,0,2,4,29.96,22,43.7155,TRUE,FALSE,FALSE,FALSE,149.193,FALSE,FALSE,"InChI=1S/C9H11NO/c1-6-4-7(2)9(8(3)11)10-5-6/h4-5H,1-3H3",UQZDMUZXJFQIOP-UHFFFAOYSA-N,23003411,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/110788-51-7.html,UQZDMUZXJFQIOP-UHFFFAOYSA-N,-31.8667909,5111.763433,119542.1984,110.954066,3.351,2.408671194,0.46093815,0.03457418,0.003944739,0.018383669,-0.018162952,-0.3707073,-0.2821903,0.2877,3.877,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169012960>,3,4,5,6,8,9,5.390460031,1.819310218,5.024366236,0.536258386,0.525635949
Cc1nc(S(C)(=O)=O)ccc1N,0.37572,1,4,4,73.05,22,46.4962,TRUE,FALSE,FALSE,FALSE,186.236,FALSE,FALSE,"InChI=1S/C7H10N2O2S/c1-5-6(8)3-4-7(9-5)12(2,10)11/h3-4H,8H2,1-2H3",UFMCZYUTXQRFKR-UHFFFAOYSA-N,51050527,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-5062,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/897732-75-1.html,UFMCZYUTXQRFKR-UHFFFAOYSA-N,-37.28704328,6469.51626,165849.0915,125.006177,8.576,3.387192417,0.424551996,0.081172047,0.000180508,0.016330431,-0.020867892,-0.3813715,-0.2568945,0.1306,8.508,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169005d20>,1,2,3,8,9,10,5.343994172,2.447861685,5.228531105,0.609270173,0.459263185
Clc1ccc(N2CCOCC2)nc1,1.5716,0,3,1,25.36,24,52.279,TRUE,FALSE,FALSE,FALSE,198.653,FALSE,FALSE,"InChI=1S/C9H11ClN2O/c10-8-1-2-9(11-7-8)12-3-5-13-6-4-12/h1-2,7H,3-6H2",YRMQAIZYTSLWPS-UHFFFAOYSA-N,12268633,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?YF-4884,NONE,NONE,NONE,NONE,NONE,YRMQAIZYTSLWPS-UHFFFAOYSA-N,-39.35576982,7290.277091,182968.2141,131.195848,3.895,3.19530204,0.455525862,0.034263661,0.003358059,0.016662225,-0.022763106,-0.3630645,-0.2456393,0.1398,4.471,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169093f40>,4,11,12,1,2,3,5.342331794,1.738133984,6.45923705,0.538285035,0.477328317
COC(=O)c1cc(C)nc(Cl)c1,1.83002,0,3,3,39.19,20,45.3235,TRUE,FALSE,FALSE,FALSE,185.61,FALSE,FALSE,"InChI=1S/C8H8ClNO2/c1-5-3-6(8(11)12-2)4-7(9)10-5/h3-4H,1-2H3",BDWMGYZSQKGUFA-UHFFFAOYSA-N,2759833,"['Sigma-Aldrich', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'Ambeed', 'TCI (Tokyo Chemical Industry)', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-5110,https://www.sigmaaldrich.com/catalog/product/aldrich/649481?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/M2239/index.html,NONE,https://us.vwr.com/store/product/10068605/methyl-2-chloro-6-methylisonicotinate-97,https://www.ambeed.com/products/3998-90-1.html,BDWMGYZSQKGUFA-UHFFFAOYSA-N,-36.83111006,5717.434581,147734.4442,116.856729,3.898,2.706993591,0.409171876,0.054711888,-0.001020973,0.012740058,-0.017371864,-0.3970671,-0.2975869,0.2237,4.306,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16434ad50>,6,8,9,11,4,5,8.297352709,1.93980044,4.3692819,0.545355013,0.6138709
CCOC(=O)C(=O)c1ccccn1,0.8274,0,4,4,56.26,22,45.2005,TRUE,FALSE,FALSE,FALSE,179.175,FALSE,FALSE,"InChI=1S/C9H9NO3/c1-2-13-9(12)8(11)7-5-3-4-6-10-7/h3-6H,2H2,1H3",RQDSWUCVBZVOSH-UHFFFAOYSA-N,9989820,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QE-6088,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/55104-63-7.html,RQDSWUCVBZVOSH-UHFFFAOYSA-N,-38.95922253,5858.595341,137726.1561,118.111672,4.895,2.03166184,0.464386713,0.06769037,0.003809396,0.014778656,-0.018115316,-0.3878357,-0.3131735,0.4288,5.051,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169054820>,7,12,11,10,9,8,5.349584309,2.026351448,5.030518494,0.600348258,0.417338334
Cc1cnccc1CCC(=O)O,1.40722,1,3,4,50.19,23,44.9308,TRUE,FALSE,FALSE,FALSE,165.192,FALSE,FALSE,"InChI=1S/C9H11NO2/c1-7-6-10-5-4-8(7)2-3-9(11)12/h4-6H,2-3H2,1H3,(H,11,12)",LGLBNLVESBMHSH-UHFFFAOYSA-N,66322322,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-2581,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1083245-64-0.html,LGLBNLVESBMHSH-UHFFFAOYSA-N,-35.94619137,5655.281424,131390.8649,115.813157,3.774,3.311269621,0.445770197,0.057177302,0.002990161,0.016380664,-0.020329744,-0.3665459,-0.244859,0.1329,4.006,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649e6f80>,2,3,4,5,6,1,7.367905219,1.915919886,4.910507471,0.422294307,0.705448658
Nc1ccccc1C(=O)c1ccccn1,1.8948,1,3,3,55.98,25,58.5239,TRUE,FALSE,FALSE,FALSE,198.225,FALSE,FALSE,"InChI=1S/C12H10N2O/c13-10-6-2-1-5-9(10)12(15)11-7-3-4-8-14-11/h1-8H,13H2",WEWXXYDHYCDEKY-UHFFFAOYSA-N,2756532,"['Ambeed', 'Sigma-Aldrich']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/ph006858,NONE,NONE,NONE,https://www.ambeed.com/products/42471-56-7.html,WEWXXYDHYCDEKY-UHFFFAOYSA-N,-40.68250392,8593.436101,211338.6113,148.080159,0.565,2.103976067,0.650964488,0.04288156,0.004620886,0.023854851,-0.025199887,-0.3636617,-0.286342,0.511,0.581,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169087bc0>,9,14,13,12,11,10,5.347260336,1.803359095,6.66445175,0.563967574,0.418782613
O=C(O)c1ccc(NC2CC2)nc1,1.3541,2,4,3,62.22,23,47.841,TRUE,FALSE,FALSE,FALSE,178.191,FALSE,FALSE,"InChI=1S/C9H10N2O2/c12-9(13)6-1-4-8(10-5-6)11-7-2-3-7/h1,4-5,7H,2-3H2,(H,10,11)(H,12,13)",BJWSFKCKOOIPSA-UHFFFAOYSA-N,28400038,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/960060-88-2.html,BJWSFKCKOOIPSA-UHFFFAOYSA-N,-38.34479072,6096.072786,142949.0479,119.932061,3.588,3.014419123,0.483548371,0.06683425,0.002720171,0.01617442,-0.018851518,-0.3729997,-0.2622219,0.1954,4.555,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649e4cf0>,6,11,12,3,4,5,5.910388102,1.898211826,5.542008748,0.520982808,0.491613865
CC(C)Oc1cc(C(=O)O)ccn1,1.567,1,4,5,59.42,24,46.9603,TRUE,FALSE,FALSE,FALSE,181.191,FALSE,FALSE,"InChI=1S/C9H11NO3/c1-6(2)13-8-5-7(9(11)12)3-4-10-8/h3-6H,1-2H3,(H,11,12)",WLKDRXHGHKKQGI-UHFFFAOYSA-N,17750933,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QM-2702,NONE,NONE,NONE,NONE,NONE,WLKDRXHGHKKQGI-UHFFFAOYSA-N,-40.02572652,6222.329388,143530.8744,120.731734,1.602,2.685880668,0.460907967,0.072169996,0.000973307,0.012453567,-0.019125,-0.386407,-0.2877027,0.2203,2.723,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169065230>,4,12,11,10,6,5,7.278824408,1.929066805,5.507802664,0.551854268,0.608757687
O=C(O)c1cccc(-c2ccccn2)c1,2.4468,1,3,2,50.19,24,56.6323,TRUE,FALSE,FALSE,FALSE,199.209,FALSE,FALSE,"InChI=1S/C12H9NO2/c14-12(15)10-5-3-4-9(8-10)11-6-1-2-7-13-11/h1-8H,(H,14,15)",IRXFQXMHMRTLIR-UHFFFAOYSA-N,5152592,"['Combi-Blocks', 'Sigma-Aldrich', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?YB-4253,https://www.sigmaaldrich.com/catalog/product/aldrich/cds006357?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/4467-07-6.html,IRXFQXMHMRTLIR-UHFFFAOYSA-N,-41.33609583,8136.076902,201413.5931,143.637674,3.617,2.701689443,0.637041704,0.056493699,-0.000432973,0.020233767,-0.023703704,-0.3778815,-0.2785962,0.2716,3.881,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169039fc0>,8,13,12,11,10,9,5.331930669,1.70266991,8.668667422,0.526573565,0.419458163
