SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE
NCc1cccnc1-n1cncn1,0.121,1,5,3,69.62,22,47.0454,True,False,False,False,175.195,False,False,False,"InChI=1S/C8H9N5/c9-4-7-2-1-3-11-8(7)13-6-10-5-12-13/h1-3,5-6H,4,9H2",ZOTWLOCOCZAXCJ-UHFFFAOYSA-N,16785127,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JC-9954,NONE,NONE,NONE,NONE,NONE,ZOTWLOCOCZAXCJ-UHFFFAOYSA-N,-36.32196772,6259.255485,147101.8904,123.838548,3.662,3.017895679,0.495336017,0.03438063,0.006919961,0.033788816,-0.02102627,-0.3815604,-0.2706547,0.2194,3.87,True
COc1ccc2cccnc2c1Cl,2.8968,0,2,2,22.12,21,53.305,True,False,False,False,193.633,False,False,False,"InChI=1S/C10H8ClNO/c1-13-8-5-4-7-3-2-6-12-10(7)9(8)11/h2-6H,1H3",NLAFVDTYGSLSMC-UHFFFAOYSA-N,92134786,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HD-2152,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1422978-91-3.html,NLAFVDTYGSLSMC-UHFFFAOYSA-N,-37.03033028,6977.95085,184616.4639,132.153458,4.251,2.453252885,0.515139859,0.022983053,0.004024805,0.016450599,-0.022040496,-0.371323,-0.2811677,0.3239,4.418,True
Nc1ccc(CN2CCCC2)cn1,1.2596,1,3,3,42.15,28,53.1604,True,False,False,False,177.251,False,False,False,"InChI=1S/C10H15N3/c11-10-4-3-9(7-12-10)8-13-5-1-2-6-13/h3-4,7H,1-2,5-6,8H2,(H2,11,12)",HYMKMGCFRHGKLN-UHFFFAOYSA-N,57875411,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JP-8093,NONE,NONE,NONE,NONE,NONE,HYMKMGCFRHGKLN-UHFFFAOYSA-N,-37.83806175,7686.803678,173917.1489,134.885237,2.329,3.287826082,0.529027133,0.02433143,0.010824883,0.027736858,-0.025001518,-0.3466888,-0.2258634,0.137,2.1,True
c1ccc(-c2nc3ccccc3[nH]2)nc1,2.6249,1,2,1,41.57,24,59.3247,True,False,False,False,195.225,False,False,False,"InChI=1S/C12H9N3/c1-2-6-10-9(5-1)14-12(15-10)11-7-3-4-8-13-11/h1-8H,(H,14,15)",YNFBMDWHEHETJW-UHFFFAOYSA-N,70821,"['Combi-Blocks', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'TCI (Tokyo Chemical Industry)', 'Sigma-Aldrich', 'Ambeed', 'VWR, Part of Avantor', 'VWR, Part of Avantor']",https://www.combi-blocks.com/cgi-bin/find.cgi?QF-0896,https://www.sigmaaldrich.com/catalog/product/aldrich/155101?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/P1599/index.html,https://www.thermofisher.com/order/catalog/product/167950100,https://us.vwr.com/store/product/16813951/2-2-pyridyl-benzimidazole-98-0-by-hplc-titration-analysis,https://www.ambeed.com/products/1137-68-4.html,YNFBMDWHEHETJW-UHFFFAOYSA-N,-39.05949574,8491.353858,210723.9369,147.719897,4.764,2.527172246,0.684743122,0.019721599,0.009683813,0.028118424,-0.024506133,-0.3680899,-0.2752181,0.3439,4.621,True
CC(C)(C)c1ccc2ncccc2c1,3.5323,0,1,0,12.89,29,60.443,True,False,False,False,185.27,False,False,False,"InChI=1S/C13H15N/c1-13(2,3)11-6-7-12-10(9-11)5-4-8-14-12/h4-9H,1-3H3",JHAWWJQGHKGXHA-UHFFFAOYSA-N,109638,"['Sigma-Aldrich', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.combi-blocks.com/cgi-bin/find.cgi?HA-6392,https://www.sigmaaldrich.com/catalog/product/aldrich/ph011053,http://www.tcichemicals.com/eshop/en/us/commodity/B2985/index.html,NONE,NONE,NONE,JHAWWJQGHKGXHA-UHFFFAOYSA-N,-38.41638987,9065.780789,214893.4894,149.678828,1.581,2.531138681,0.657813422,0.010600116,0.007701426,0.026613053,-0.028672833,-0.3626176,-0.2696,0.2551,2.27,True
CC(=O)c1c[nH]c2ncc(C)cc12,2.07392,1,2,3,45.75,23,50.8352,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-6-3-8-9(7(2)13)5-12-10(8)11-4-6/h3-5H,1-2H3,(H,11,12)",VOHMNQLBIOGYAS-UHFFFAOYSA-N,49761612,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6124,https://www.sigmaaldrich.com/catalog/product/aldrich/ade001040?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,VOHMNQLBIOGYAS-UHFFFAOYSA-N,-36.4403392,6474.58292,155183.907,126.046559,3.852,2.711404147,0.550020624,0.041194747,0.004015831,0.018875664,-0.021502332,-0.3708205,-0.2711783,0.2448,3.558,True
CC(=O)c1c[nH]c2cnccc12,1.7655,1,2,2,45.75,20,46.0982,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c1-6(12)8-4-11-9-5-10-3-2-7(8)9/h2-5,11H,1H3",VVNOWWBAXYETQZ-UHFFFAOYSA-N,11829729,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-4001,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/67058-71-3.html,VVNOWWBAXYETQZ-UHFFFAOYSA-N,-33.26428367,5286.525829,128141.7443,114.558907,5.967,2.673460844,0.507558722,0.038309752,0.004262734,0.017725215,-0.018778717,-0.3716221,-0.2733742,0.2503,5.979,True
Cc1nc2c(C)cc([N+](=O)[O-])cn2n1,1.25434,0,5,3,73.33,22,49.1154,True,False,False,False,192.178,False,False,False,"InChI=1S/C8H8N4O2/c1-5-3-7(12(13)14)4-11-8(5)9-6(2)10-11/h3-4H,1-2H3",ILMVTBWTHIMKBP-UHFFFAOYSA-N,75366257,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?IN-0568,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1794153-77-7.html,ILMVTBWTHIMKBP-UHFFFAOYSA-N,-40.97131588,6338.685806,148985.6952,122.123363,3.525,2.469731984,0.46402843,0.071493596,0.00528693,0.01488258,-0.020563508,-0.4165121,-0.3257511,0.3586,5.716,True
O=C(O)c1cncc2ccccc12,1.933,1,3,1,50.19,20,48.7023,True,False,False,False,173.171,False,False,False,"InChI=1S/C10H7NO2/c12-10(13)9-6-11-5-7-3-1-2-4-8(7)9/h1-6H,(H,12,13)",MCVMLYSLPCECGO-UHFFFAOYSA-N,459768,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-0768,https://www.sigmaaldrich.com/catalog/product/aldrich/cds009235?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/7159-36-6.html,MCVMLYSLPCECGO-UHFFFAOYSA-N,-36.04252808,5821.163477,144437.5139,121.068834,1.175,2.179898313,0.548476938,0.054829071,-0.001897593,0.015813954,-0.020327977,-0.3822508,-0.302141,0.3815,1.374,True
CCn1nnc2cc(B(O)O)cnc21,-1.474,2,6,5,84.06,23,50.8226,True,False,False,False,191.987,False,False,False,"InChI=1S/C7H9BN4O2/c1-2-12-7-6(10-11-12)3-5(4-9-7)8(13)14/h3-4,13-14H,2H2,1H3",QGMDDTIEHNCSCM-UHFFFAOYSA-N,75485754,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?BB-0307,NONE,NONE,NONE,NONE,NONE,QGMDDTIEHNCSCM-UHFFFAOYSA-N,-40.71951326,6531.968147,155064.5267,124.667198,1.239,2.420675659,0.447208747,0.093104456,0.007727265,0.024815313,-0.020894413,-0.3710557,-0.2820975,0.2834,1.669,True
CCOc1cccc2cccnc12,2.6335,0,2,3,22.12,24,52.912,True,False,False,False,173.215,False,False,False,"InChI=1S/C11H11NO/c1-2-13-10-7-3-5-9-6-4-8-12-11(9)10/h3-8H,2H2,1H3",UGRGZOJMYMJWLZ-UHFFFAOYSA-N,73781,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/s834785,NONE,NONE,NONE,NONE,UGRGZOJMYMJWLZ-UHFFFAOYSA-N,-36.14682701,6929.170679,166236.3808,131.415416,1.491,2.579254273,0.577965152,0.021079566,0.006870075,0.019879026,-0.02188237,-0.360075,-0.2652891,0.264,1.582,True
CNCc1cccc(N2CCCC2)n1,1.4012,1,3,4,28.16,31,58.4477,True,False,False,False,191.278,False,False,False,"InChI=1S/C11H17N3/c1-12-9-10-5-4-6-11(13-10)14-7-2-3-8-14/h4-6,12H,2-3,7-9H2,1H3",GGQYFTXRIMPZQO-UHFFFAOYSA-N,24229485,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds018701?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,GGQYFTXRIMPZQO-UHFFFAOYSA-N,-41.00550988,9146.508771,205514.1746,146.774535,1.116,3.343149075,0.58011345,0.023689628,0.010896839,0.029243709,-0.027142711,-0.3406138,-0.2177553,0.1406,1.277,True
C[C@@H](N)c1cccc2cnccc12,2.2545,1,2,3,38.91,25,54.3454,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-8(12)10-4-2-3-9-7-13-6-5-11(9)10/h2-8H,12H2,1H3/t8-/m1/s1",QPDOKFBCSKHSEX-MRVPVSSYSA-N,55276246,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds015574?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,QPDOKFBCSKHSEX-MRVPVSSYSA-N,-35.50219646,7325.851967,175144.0067,135.518351,2.65,2.606503339,0.619186546,0.018440281,0.00748175,0.027123696,-0.02500451,-0.3640009,-0.2682136,0.2747,3.545,True
N#CCc1cccc2ccncc12,2.30088,0,2,1,36.68,21,51.06,True,False,False,False,168.199,False,False,False,"InChI=1S/C11H8N2/c12-6-4-9-2-1-3-10-5-7-13-8-11(9)10/h1-3,5,7-8H,4H2",BSHFYVNXDVBXRP-UHFFFAOYSA-N,53403768,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1000527-77-4.html,BSHFYVNXDVBXRP-UHFFFAOYSA-N,-33.43350796,6409.380501,160236.2978,127.541635,4.821,2.520860459,0.615093246,0.015663817,0.004551141,0.035979927,-0.021769723,-0.376624,-0.2839841,0.2627,4.783,True
O=C(O)c1c(O)cnc2ccccc12,1.6386,2,4,2,70.42,21,50.3671,True,False,False,False,189.17,False,False,False,"InChI=1S/C10H7NO3/c12-8-5-11-7-4-2-1-3-6(7)9(8)10(13)14/h1-5,12H,(H,13,14)",MXNVEJDRXSFZQB-UHFFFAOYSA-N,8352,"['Sigma-Aldrich', 'Combi-Blocks', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-0767,https://www.sigmaaldrich.com/catalog/product/aldrich/bbo000585?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,https://www.thermofisher.com/order/catalog/product/449930010,NONE,NONE,MXNVEJDRXSFZQB-UHFFFAOYSA-N,-40.12473072,6375.107538,157319.6286,125.692472,2.315,2.087666999,0.546837776,0.072207391,-0.003972344,0.011637371,-0.021792512,-0.3835754,-0.306855,0.4345,3.032,True
Cn1cc(-c2cccc(N)n2)cn1,1.0643,1,4,3,56.73,23,50.8514,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c1-13-6-7(5-11-13)8-3-2-4-9(10)12-8/h2-6H,1H3,(H2,10,12)",MONYHUKWIKPNAS-UHFFFAOYSA-N,61025761,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1183196-80-6.html,MONYHUKWIKPNAS-UHFFFAOYSA-N,-36.06033983,6655.269202,157808.5336,128.695676,3.004,3.243055739,0.53484091,0.028424815,0.008125742,0.028223452,-0.020623107,-0.3551451,-0.235965,0.1544,3.03,True
COc1cnc(OC)c2[nH]ccc12,1.5801,1,3,4,47.14,23,49.1977,True,False,False,False,178.191,False,False,False,"InChI=1S/C9H10N2O2/c1-12-7-5-11-9(13-2)8-6(7)3-4-10-8/h3-5,10H,1-2H3",XQAVWTMXLIRALT-UHFFFAOYSA-N,22476295,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QM-6741,NONE,NONE,NONE,NONE,NONE,XQAVWTMXLIRALT-UHFFFAOYSA-N,-38.36677131,6239.982012,145974.9118,122.741582,1.214,3.417906099,0.494771523,0.042164134,0.001712555,0.012631035,-0.020619912,-0.3540331,-0.2284274,0.1039,1.069,True
COC(=O)c1c[nH]c2ncc(F)cc12,1.4886,1,3,2,54.98,21,47.3912,True,False,False,False,194.165,False,False,False,"InChI=1S/C9H7FN2O2/c1-14-9(13)7-4-12-8-6(7)2-5(10)3-11-8/h2-4H,1H3,(H,11,12)",SDFAOMSNGRJZID-UHFFFAOYSA-N,67974227,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QE-5740,NONE,NONE,NONE,NONE,NONE,SDFAOMSNGRJZID-UHFFFAOYSA-N,-41.58091573,6003.583053,143976.9662,120.014114,1.832,3.018014982,0.494166768,0.067671727,-0.00123887,0.008975677,-0.019743696,-0.395019,-0.284109,0.1775,1.518,True
Cc1cccc2ccc[n+]([O-])c12,1.78162,0,1,1,26.94,21,47.645,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-8-4-2-5-9-6-3-7-11(12)10(8)9/h2-7H,1H3",PIOGDSHYODXWAK-UHFFFAOYSA-N,12488418,"['Combi-Blocks', 'Ambeed', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?HG-7702,https://www.sigmaaldrich.com/catalog/product/aldrich/755508?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/4053-38-7.html,PIOGDSHYODXWAK-UHFFFAOYSA-N,-32.94586537,5656.394993,138079.7042,119.394471,3.279,2.457447256,0.542246424,0.036242741,0.003064381,0.013127788,-0.020647155,-0.3710387,-0.2807292,0.2897,3.269,True
c1ccc(C2CCNC2)nc1,1.1585,1,2,1,24.92,23,44.4647,True,False,False,False,148.209,False,False,False,"InChI=1S/C9H12N2/c1-2-5-11-9(3-1)8-4-6-10-7-8/h1-3,5,8,10H,4,6-7H2",STXABSODTGKUAK-UHFFFAOYSA-N,5013938,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-7168,https://www.sigmaaldrich.com/catalog/product/aldrich/cds008798?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,STXABSODTGKUAK-UHFFFAOYSA-N,-31.22877839,5415.730642,124828.3393,113.860474,1.275,3.317644309,0.461941598,0.015886136,0.006930234,0.02578175,-0.019690811,-0.3633318,-0.2414106,0.1392,1.174,True
O=C1CCC(=O)N1Nc1ccccn1,0.5575,1,4,2,62.3,23,48.9467,True,False,False,False,191.19,False,False,False,"InChI=1S/C9H9N3O2/c13-8-4-5-9(14)12(8)11-7-3-1-2-6-10-7/h1-3,6H,4-5H2,(H,10,11)",QKYJBKAXOWXLNA-UHFFFAOYSA-N,55271699,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-5262,NONE,NONE,NONE,NONE,NONE,QKYJBKAXOWXLNA-UHFFFAOYSA-N,-40.77331182,6702.684367,158106.4335,126.457111,1.155,3.139193617,0.480791513,0.069973801,0.003030269,0.019790408,-0.021339659,-0.3785395,-0.2631763,0.1749,1.082,True
Cc1ccc2c(N)cccc2n1,2.12542,1,2,2,38.91,22,50.8924,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c1-7-5-6-8-9(11)3-2-4-10(8)12-7/h2-6H,11H2,1H3",UNSLQFMTPYHZDA-UHFFFAOYSA-N,148683,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QA-9883,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/54408-50-3.html,UNSLQFMTPYHZDA-UHFFFAOYSA-N,-32.35940799,6034.050081,146222.1641,123.729813,3.41,2.6712101,0.553505793,0.018548407,0.007215687,0.021752063,-0.020842061,-0.3540557,-0.2558905,0.2669,3.416,True
COC(=O)c1ccnc2[nH]cc(F)c12,1.4886,1,3,2,54.98,21,47.3912,True,False,False,False,194.165,False,False,False,"InChI=1S/C9H7FN2O2/c1-14-9(13)5-2-3-11-8-7(5)6(10)4-12-8/h2-4H,1H3,(H,11,12)",AAJBWYYLGYWUDP-UHFFFAOYSA-N,123135180,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-9447,NONE,NONE,NONE,NONE,NONE,AAJBWYYLGYWUDP-UHFFFAOYSA-N,-41.56919134,6018.220183,144178.2485,120.196253,3.312,2.624304138,0.502829106,0.065025688,0.000670171,0.008595862,-0.020034547,-0.3890725,-0.2926311,0.2663,3.0,True
OB(O)c1cncc2ccccc12,-0.0854,2,3,3,53.35,21,51.5686,True,False,False,False,172.98,False,False,False,"InChI=1S/C9H8BNO2/c12-10(13)9-6-11-5-7-3-1-2-4-8(7)9/h1-6,12-13H",GDTOUTKTCGPAGY-UHFFFAOYSA-N,3761204,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?BB-2436,https://www.sigmaaldrich.com/catalog/product/aldrich/707929?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/192182-56-2.html,GDTOUTKTCGPAGY-UHFFFAOYSA-N,-35.71690936,6030.428899,150972.0693,123.755765,1.18,2.473895812,0.523384421,0.081720218,0.004712949,0.01679983,-0.020791564,-0.3654646,-0.2745506,0.2745,1.512,True
Cc1cccc2ccc(O)nc12,2.24882,1,2,2,33.12,21,48.1448,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-7-3-2-4-8-5-6-9(12)11-10(7)8/h2-6H,1H3,(H,11,12)",XXPVCQMOIBCSDT-UHFFFAOYSA-N,5325167,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?PY-1271,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/4053-36-5.html,XXPVCQMOIBCSDT-UHFFFAOYSA-N,-32.99880531,5654.318489,138082.6104,119.327028,2.859,2.710287003,0.541515811,0.030125805,0.005478601,0.017273725,-0.020001002,-0.3668225,-0.2672213,0.2275,2.519,True
COc1cnc2[nH]ccc2c1C(=O)O,1.2697,2,4,3,75.21,22,49.605,True,False,False,False,192.174,False,False,False,"InChI=1S/C9H8N2O3/c1-14-6-4-11-8-5(2-3-10-8)7(6)9(12)13/h2-4H,1H3,(H,10,11)(H,12,13)",KVBGCFHCPOVTAV-UHFFFAOYSA-N,53412994,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-4053,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1190322-32-7.html,KVBGCFHCPOVTAV-UHFFFAOYSA-N,-41.41933888,6402.414573,152821.1037,124.252863,2.613,2.606401658,0.504419716,0.074539366,0.001987993,0.010309704,-0.021399716,-0.3780222,-0.2822387,0.2961,2.789,True
COc1ccc2cccc(O)c2n1,1.949,1,3,3,42.35,22,49.9598,True,False,False,False,175.187,False,False,False,"InChI=1S/C10H9NO2/c1-13-9-6-5-7-3-2-4-8(12)10(7)11-9/h2-6,12H,1H3",AJWJCDDMGBKWAW-UHFFFAOYSA-N,762719,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-4186,https://www.sigmaaldrich.com/catalog/product/aldrich/cds009413?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,AJWJCDDMGBKWAW-UHFFFAOYSA-N,-37.06584075,6216.859191,150380.3811,124.249714,1.683,2.866704643,0.539059836,0.042795066,0.003779624,0.014014132,-0.020751421,-0.3676328,-0.2622833,0.214,1.619,True
Cn1ccc2cc(C(=O)O)cnc21,1.2715,1,4,2,55.12,21,47.6733,True,False,False,False,176.175,False,False,False,"InChI=1S/C9H8N2O2/c1-11-3-2-6-4-7(9(12)13)5-10-8(6)11/h2-5H,1H3,(H,12,13)",QAEFMEIYIBNWLW-UHFFFAOYSA-N,49759002,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QE-9460,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/934568-20-4.html,QAEFMEIYIBNWLW-UHFFFAOYSA-N,-37.36339907,5831.840967,140339.1411,119.37907,3.575,2.943725236,0.510738338,0.060769624,0.000929048,0.014649441,-0.019626428,-0.3778038,-0.2696238,0.2063,4.18,True
COc1ccc(N)c2cnccc12,1.8256,1,3,3,48.14,23,52.7074,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-13-10-3-2-9(11)8-6-12-5-4-7(8)10/h2-6H,11H2,1H3",NSZPPRZWRKJASB-UHFFFAOYSA-N,43448850,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1154276-18-2.html,NSZPPRZWRKJASB-UHFFFAOYSA-N,-36.41820924,6623.640545,158920.2776,128.751486,3.432,2.564161445,0.571495002,0.029861345,0.007486064,0.018806953,-0.022374701,-0.3482066,-0.2539754,0.2823,4.007,True
Cc1ccc2cc(C#N)ccc2n1,2.4149,0,2,1,36.68,21,51.195,True,False,False,False,168.199,False,False,False,"InChI=1S/C11H8N2/c1-8-2-4-10-6-9(7-12)3-5-11(10)13-8/h2-6H,1H3",RGNLKYMDERTWSG-UHFFFAOYSA-N,350484,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-2426,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/73013-69-1.html,RGNLKYMDERTWSG-UHFFFAOYSA-N,-33.44450923,6401.218363,160154.9199,127.44255,4.709,2.408416051,0.63687692,0.016978221,0.003836322,0.035465665,-0.020587683,-0.3817782,-0.2932706,0.3071,5.192,True
OCc1cncc2ccccc12,1.7271,1,2,2,33.12,21,47.6658,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c12-7-9-6-11-5-8-3-1-2-4-10(8)9/h1-6,12H,7H2",QWTIYWBQFLATTN-UHFFFAOYSA-N,12746377,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QM-1945,NONE,NONE,NONE,NONE,NONE,QWTIYWBQFLATTN-UHFFFAOYSA-N,-32.97264362,5670.080594,138175.2824,119.572292,3.483,2.53809772,0.543447638,0.030222134,0.003638904,0.017976701,-0.020412371,-0.3655886,-0.2723152,0.2561,3.694,True
Nc1ccc2nccc(O)c2c1,1.5226,2,3,2,59.14,20,47.8202,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c10-6-1-2-8-7(5-6)9(12)3-4-11-8/h1-5H,10H2,(H,11,12)",QDPTYTIUPLHNKB-UHFFFAOYSA-N,10419466,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QJ-6492,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/56717-02-3.html,QDPTYTIUPLHNKB-UHFFFAOYSA-N,-33.26259337,5386.011671,131502.5359,116.746779,4.827,2.723151548,0.51692184,0.036926669,0.007338582,0.016348658,-0.019211233,-0.3572571,-0.2571831,0.2526,5.188,True
Cc1cc(C)c2ccc(C)nc2c1,3.16006,0,1,3,12.89,26,55.954,True,False,False,False,171.243,False,False,False,"InChI=1S/C12H13N/c1-8-6-9(2)11-5-4-10(3)13-12(11)7-8/h4-7H,1-3H3",KUDYKIJCJSRIBX-UHFFFAOYSA-N,17039661,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-9964,https://www.sigmaaldrich.com/catalog/product/aldrich/bbo000089?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,KUDYKIJCJSRIBX-UHFFFAOYSA-N,-35.26436052,7606.222763,182481.9619,137.769412,1.691,2.610173962,0.62114002,0.012058217,0.006385606,0.02352617,-0.024386064,-0.3564749,-0.2605528,0.2406,1.678,True
OB(O)c1cncc(N2CCCC2)c1,-0.6384,2,4,4,56.59,27,55.5096,True,False,False,False,192.027,False,False,False,"InChI=1S/C9H13BN2O2/c13-10(14)8-5-9(7-11-6-8)12-3-1-2-4-12/h5-7,13-14H,1-4H2",QCIRMYSMZJXOCD-UHFFFAOYSA-N,53216357,"['Combi-Blocks', 'Sigma-Aldrich', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?BB-6172,https://www.sigmaaldrich.com/catalog/product/aldrich/cds024064?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/1218790-56-7.html,QCIRMYSMZJXOCD-UHFFFAOYSA-N,-41.21432563,7644.863567,178751.0118,134.551058,2.364,3.005730879,0.493674529,0.088655907,0.007448073,0.018417052,-0.023479637,-0.3439937,-0.2335351,0.1787,3.094,True
Cc1cc2c(B(O)O)cccc2cn1,0.22302,2,3,4,53.35,24,56.3056,True,False,False,False,187.007,False,False,False,"InChI=1S/C10H10BNO2/c1-7-5-9-8(6-12-7)3-2-4-10(9)11(13)14/h2-6,13-14H,1H3",ORTFKYYHJWWTAY-UHFFFAOYSA-N,119086201,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1429664-97-0.html,ORTFKYYHJWWTAY-UHFFFAOYSA-N,-38.88170975,7298.714087,180335.8718,135.315306,2.118,2.547903756,0.569706465,0.083525788,0.005140145,0.018075988,-0.023366501,-0.368061,-0.2744273,0.2668,1.58,True
