SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR
Cc1ccc(NC(=O)Nc2ccc(C)cn2)nc1,2.7374400000000003,2,3,4,66.91,32,70.58940000000003,True,True
N#CCc1nc(Cl)ccc1-c1ccncc1,2.863080000000001,0,3,2,49.57,24,61.795000000000016,True,True
O=C(O)c1c[nH]c2cc(Br)cnc2c1=O,1.3837999999999997,2,4,1,83.04999999999998,20,57.023,True,True
CCCc1noc2nc(-c3ccncc3)cc(C(=O)O)c12,2.935500000000001,1,6,5,89.11,34,75.98930000000003,True,True
COc1ccc2ncc(N)c(Br)c2n1,1.9831,1,4,3,61.03,22,58.20240000000001,True,True
O=[N+]([O-])c1cnc(-c2cccnc2)cc1-c1cccnc1,3.1138000000000012,0,5,3,81.81,31,77.35340000000002,True,True
Brc1ccnc(Nc2ccccn2)c1,2.9827000000000004,1,3,2,37.81,22,59.45670000000002,True,True
N#Cc1cccc(-c2ccncc2)n1,2.0152799999999997,0,3,1,49.57,21,52.183000000000014,True,True
COC(=O)c1cc(-c2cccnc2)nc(-c2cccnc2)c1,2.9922000000000013,0,5,4,64.97,35,82.03850000000003,True,True
OC(c1cccnc1)c1cccnc1,1.5583,1,3,3,46.010000000000005,24,52.53580000000003,True,True
OC(Cc1ccccn1)(c1ccccc1)c1ccncc1,2.9552000000000005,1,3,5,46.010000000000005,37,81.61880000000004,True,True
Cl.Cl.c1cc(-c2ccncc2)ccn1,2.9872000000000023,0,2,1,25.78,24,61.96400000000003,True,True
O=C(NCc1nc(-c2ccc[nH]c2=O)no1)c1ccccn1,0.7499,2,6,4,113.77,33,75.76190000000001,True,True
c1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,1.9286999999999996,1,4,2,67.35,26,62.84470000000002,True,True
O=C(O)Cc1cc(-c2cccnc2)cc(-c2cccnc2)c1,3.437700000000002,1,4,4,63.08,36,84.24380000000004,True,True
O=C(NCc1ccncc1)c1ccc(C(F)(F)F)nc1,2.4254000000000007,1,3,3,54.88,30,64.64620000000001,True,True
Cc1ccnc(-c2cccnc2)c1I,3.0566200000000014,0,2,2,25.78,23,64.92200000000003,True,True
CC1(C)OB(c2cnc3cccnc3c2)OC1(C)C,1.929,0,4,5,44.24000000000001,36,75.25400000000003,True,True
CCOC(=O)Cc1cc(Cl)nc2nc(Cl)ccc12,3.042200000000001,0,4,4,52.08,28,69.89500000000002,True,True
Nc1ccc(=O)n(Cc2ccccn2)c1,0.8737999999999999,1,4,3,60.91,26,58.453400000000016,True,True
Cc1cccn(Cc2cc(F)cc3cccnc23)c1=O,2.8923200000000007,0,3,3,34.89,33,76.24200000000003,True,True
Nc1ncc([N+](=O)[O-])cc1-c1cccnc1,1.634,1,5,3,94.94,24,58.53480000000002,True,True
FC(F)(F)c1cnc(NCc2ccccn2)c(Cl)c1,3.7609000000000017,1,3,3,37.81,28,65.81270000000002,True,True
O=C(O)c1cnc(Cl)c(-c2ccncc2)c1,2.4952000000000005,1,4,2,63.08,23,59.437300000000015,True,True
O=C(Nc1ccccn1)c1c(O)nc2ccccn2c1=O,1.0473999999999997,2,6,3,96.59,31,75.31700000000001,True,True
Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)O)c2c1,3.6118400000000017,1,4,4,63.08,35,81.40730000000003,True,True
O=C(O)c1ccc(-c2ccncc2)nc1O,1.5474,2,5,3,83.31,24,56.092100000000016,True,True
Cc1cc(-c2cccnc2)cnc1O,2.15762,1,3,3,46.010000000000005,24,53.869800000000026,True,True
COC(=O)Cc1ccc2ncccc2n1,1.3453,0,4,3,52.08,25,55.258000000000024,True,True
[O-][n+]1ccccc1SSc1cccc[n+]1[O-],1.7527999999999997,0,4,3,53.879999999999995,24,62.51800000000002,True,True
O=C(O)c1ccc(NCc2cccnc2)nc1,1.7869,2,5,4,75.11,28,62.76000000000002,True,True
Brc1ccc(-c2ccccn2)nc1,2.906100000000002,0,2,1,25.78,20,55.16800000000001,True,True
OC(Cc1ccncc1)(c1ccccc1)c1ccncc1,2.9552000000000005,1,3,5,46.010000000000005,37,81.61880000000004,True,True
Cc1nc2ccn(-c3ccccc3)c(=O)c2cc1C(=O)O,2.39232,1,5,3,72.19,33,79.03630000000004,True,True
Cc1ncc(-c2cccnc2)cc1-c1cccnc1,3.514020000000002,0,3,3,38.67,32,75.43600000000004,True,True
C(=C/c1ccccn1)\c1ccccn1,2.647,0,2,2,25.78,24,57.40200000000003,True,True
O=C(O)c1ccc(-c2ccncc2)c(O)n1,1.5474,2,5,3,83.31,24,56.092100000000016,True,True
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],-4.989399999999998,0,0,3,7.76,30,54.23000000000004,True,True
c1cc(/N=N/c2ccncc2)ccn1,2.8920000000000012,0,4,2,50.5,22,52.65000000000003,True,True
Nc1cnc2ncc(N)cc2c1,0.7942000000000002,2,4,2,77.82,20,48.3628,True,True
N#CCc1ccncc1-c1cccnc1,2.2096799999999996,0,3,2,49.57,24,56.785000000000025,True,True
COc1ccc(-c2ccncc2)nc1,2.1521999999999997,0,3,3,35.010000000000005,24,54.020000000000024,True,True
O=Cc1cc(-c2ccncc2)cnc1-c1ccncc1,3.0181000000000013,0,4,3,55.74,31,76.08650000000003,True,True
CCOC(=O)c1c(C)nc2nc(C)ccc2c1NCCO,1.8275399999999995,2,6,9,84.34,40,80.54400000000003,True,True
COc1cc(CO)c(-c2ccncc2)cn1,1.6445,1,4,5,55.24,28,59.94280000000003,True,True
O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cn2)nc1,2.4442000000000004,0,7,4,112.06,25,65.90580000000001,True,True
Nc1ncccc1-c1ccncc1,1.7258,1,3,2,51.8,22,51.880400000000016,True,True
Oc1ccc(-c2cccnc2)cc1-c1cccnc1,3.516200000000002,1,3,3,46.010000000000005,31,74.56880000000002,True,True
c1cncc(-c2csc(-c3cccnc3)n2)c1,3.267100000000003,0,4,2,38.67,26,68.57600000000001,True,True
O=Cc1cc(O)ncc1-c1cccnc1,1.6616999999999995,1,4,3,63.08,23,54.52030000000002,True,True
Cc1nc2ccccc2cc1-c1cn2ccccc2n1,3.8579200000000022,0,3,2,30.19,33,80.66600000000003,True,True
Cc1cccc(-c2[nH]ncc2-c2ccc3ncccc3n2)n1,3.3903200000000018,1,4,3,67.35,35,85.08770000000003,True,True
O=Cc1ccnc(O)c1-c1ccncc1,1.6616999999999995,1,4,3,63.08,23,54.52030000000002,True,True
O=c1[nH]ccc2nc(C(F)(F)F)ccc12,1.9419,1,2,0,45.75,20,47.3657,True,True
COC(=O)c1nc(O)ccc1-c1cccnc1,1.6358,1,5,4,72.31,27,60.472300000000025,True,True
Nc1cc2nc(C(=O)O)ccc2cn1,0.9102,2,5,2,89.1,21,50.9097,True,True
CC(=O)N(c1cccc(C)n1)c1cccc(C)n1,2.7780400000000007,0,3,5,46.09,33,70.76800000000003,True,True
Clc1cccc(NCc2ccncc2)n1,2.7421000000000006,1,3,3,37.81,25,60.81070000000002,True,True
N#CCc1ncc(F)cc1-c1ccncc1,2.3487799999999996,0,3,2,49.57,24,56.74300000000002,True,True
N#CCc1ccc(Cl)c(-c2cccnc2)n1,2.863080000000002,0,3,2,49.57,24,61.795000000000016,True,True
Clc1cc(-c2ccccn2)nc(-c2ccccn2)n1,3.2540000000000022,0,4,2,51.56,28,73.50400000000002,True,True
Cc1cc(-c2cccnc2)ncc1F,2.59112,0,2,2,25.78,23,52.16300000000002,True,True
CCc1c(-c2ccncc2)nn(-c2ccccn2)c1N,2.4738999999999995,1,5,5,69.62,35,78.38040000000002,True,True
Nc1ccc(Oc2cncc(Br)c2)nc1,2.6136,1,4,3,61.03,23,60.66040000000001,True,True
COc1ccc2c3ccnc4ccc(=O)n(c2c1)c43,2.4473000000000003,0,4,2,43.599999999999994,29,74.21200000000002,True,True
c1cncc(NCc2ccncc2)c1,2.0887,1,3,3,37.81,25,55.80070000000003,True,True
O=C(O)c1nc(-c2ccncc2)ccc1Cl,2.4952000000000005,1,4,2,63.08,23,59.43730000000002,True,True
O=C(O)c1ccc(F)c(-c2ccncc2)n1,1.9808999999999997,1,4,2,63.08,23,54.385300000000015,True,True
Fc1ncc(CBr)cc1-c1ccncc1,3.1776000000000018,0,2,2,25.78,23,60.057000000000016,True,True
O=Cc1ccc(Cl)c(-c2ccncc2)n1,2.6095000000000006,0,3,2,42.85,22,57.86550000000002,True,True
Cc1cc(Cl)ncc1-c1ccncc1,3.1054200000000014,0,2,2,25.78,23,57.215000000000025,True,True
Brc1ccc(NCc2ccncc2)nc1,2.8512000000000004,1,3,3,37.81,25,63.500700000000016,True,True
COC(=O)c1ccnc(F)c1-c1cccnc1,2.0692999999999997,0,4,3,52.08,26,58.765500000000024,True,True
Oc1ccc(-c2ccc(O)nc2)cn1,1.5547999999999993,2,4,3,66.24000000000001,22,50.797600000000024,True,True
c1cnc2c(c1)c1nccnc1c1cccnc12,2.7262000000000004,0,4,0,51.56,26,70.14000000000003,True,True
CCc1ccnc(-c2cc(CC)ccn2)c1,3.2684000000000015,0,2,5,25.78,32,66.22400000000003,True,True
Clc1cc(-c2cccnc2)cnc1-c1cccnc1,3.859000000000002,0,3,2,38.67,29,75.70900000000003,True,True
Nc1ccc2nc(-c3cccnc3)nn2c1,1.3735,1,5,2,69.1,25,60.63040000000001,True,True
CC(Nc1ncc(C(=O)O)cc1Cl)c1cccnc1,3.0013000000000005,2,5,5,75.11,31,72.48100000000004,True,True
O=C(O)c1ccnc(-c2ccncc2)c1-c1ccncc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000003,True,True
Nc1cccc(Cc2ccccn2)n1,1.6496000000000002,1,3,3,51.8,25,55.69240000000001,True,True
Nc1ncc(C(F)(F)F)cc1-c1cccnc1,2.744600000000001,1,3,2,51.8,25,56.88240000000002,True,True
c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,3.8794000000000017,0,4,0,51.56,32,87.64600000000003,True,True
NCc1cccc(-c2ccncc2)c1-c1ccncc1,3.269300000000001,1,3,4,51.8,35,80.79540000000003,True,True
Cc1ccc2c(ccc3nccc(O)c32)n1,2.797020000000001,1,3,2,46.010000000000005,26,63.44580000000003,True,True
Nc1cnccc1C(=O)c1cnc2ccccc2c1,2.4430000000000005,1,4,3,68.87,30,73.82490000000003,True,True
OCc1ncc(-c2cccnc2)cc1-c1cccnc1,2.6979000000000006,1,4,4,58.900000000000006,33,76.62180000000004,True,True
CCn1ccc2nc(C)c(C(=O)O)cc2c1=O,1.42302,1,5,4,72.19,29,63.37330000000001,True,True
Nc1cc(-c2cccnc2)cnc1Cl,2.379200000000001,1,3,2,51.8,22,56.890400000000014,True,True
O=C(O)c1ncc(-c2ccncc2)cc1Cl,2.4952000000000005,1,4,2,63.08,23,59.43730000000002,True,True
[O-][n+]1ccccc1-c1cccc[n+]1[O-],0.6204000000000001,0,2,1,53.879999999999995,22,49.798000000000016,True,True
O=C(O)c1cc2cnccc2nc1C(F)(F)F,2.3468,1,4,1,63.08,22,51.4993,True,True
c1cc(-c2ccnc(-c3ccncc3)c2)ccn1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
O=C(O)c1ccc(-c2ccncc2)nc1-c1ccncc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000003,True,True
Cc1cnc(-c2ccncc2)c(-c2ccncc2)c1,3.514020000000002,0,3,3,38.67,32,75.43600000000002,True,True
c1cncc(-c2cc3cc[nH]c3cn2)c1,2.6249,1,2,1,41.57,24,59.32470000000002,True,True
Cc1nc(O)c2ncccc2c1Br,2.406320000000001,1,3,2,46.010000000000005,20,53.639800000000015,True,True
COc1cc2ccncc2cn1,1.6384,0,3,2,35.010000000000005,20,46.090000000000025,True,True
O=Cc1ncc(-c2ccncc2)cc1-c1ccncc1,3.0181000000000013,0,4,3,55.74,31,76.08650000000003,True,True
Fc1cc(-c2ccncc2)cnc1Cl,2.9361000000000006,0,2,1,25.78,20,52.43600000000002,True,True
Cc1nc(-c2ccncc2)ccc1I,3.0566200000000014,0,2,2,25.78,23,64.92200000000003,True,True
N/C(=N\O)c1ccc(OCCc2ccccn2)nc1,1.1926,2,5,6,93.62,33,70.18390000000002,True,True
Fc1ncc(-c2ccncc2)cc1CBr,3.1776000000000018,0,2,2,25.78,23,60.05700000000002,True,True
Fc1ccc(-c2ccncc2)c(-c2cccnc2)c1,3.949700000000002,0,2,2,25.78,30,72.86200000000002,True,True
COc1ncccc1C(=O)c1ccccn1,1.7162,0,4,4,52.08,26,58.45850000000003,True,True
COc1ccc(-c2cc(N)c(Cl)c(C(=O)O)n2)cn1,2.0860000000000003,2,6,5,98.33,29,70.4017,True,True
FC(F)Oc1ccc(-c2ccncc2)cn1,2.745000000000001,0,3,3,35.010000000000005,24,54.10000000000002,True,True
COC(=O)c1cccnc1NCc1ccncc1,1.8752999999999995,1,5,5,64.11,31,67.14020000000002,True,True
O=C(O)Cc1nc2ccc(F)cc2c2ncccc12,2.549200000000001,1,4,2,63.08,28,68.34180000000002,True,True
c1ccc(CN2CCN(Cc3ccccn3)CC2)nc1,1.7944,0,4,4,32.260000000000005,40,79.02800000000003,True,True
NC(=O)CNC(=O)c1ccc2cnccc2n1,-0.1551000000000006,2,4,3,97.97,27,61.0656,True,True
CC(Nc1ccc(N)cn1)c1ccccn1,2.2318999999999996,2,4,5,63.83,30,64.92410000000002,True,True
Cn1cc(C=O)c2ccncc2c1=O,0.7459999999999999,0,4,2,51.96,22,52.37150000000001,True,True
O=C(O)c1c(-c2cccnc2)cncc1-c1cccnc1,2.9038000000000013,1,5,3,75.97,32,77.65830000000004,True,True
COC(=O)c1ncc(Cl)cc1-c1ccncc1,2.583600000000001,0,4,3,52.08,26,63.817500000000024,True,True
Clc1ncccc1-c1ccnc(-c2ccncc2)n1,3.2540000000000022,0,4,2,51.56,28,73.50400000000002,True,True
N#CCc1ccncc1-c1ccncc1,2.2096799999999996,0,3,2,49.57,24,56.785000000000025,True,True
FC(F)(c1ccccn1)c1ccccn1,2.6167000000000007,0,2,2,25.78,23,51.47000000000002,True,True
NC(c1cccnc1)c1cccnc1,1.5247,1,3,3,51.8,25,54.50440000000002,True,True
CCOC(=O)c1cn(CC)c2nc(C)ccc2c1=O,1.90152,0,5,6,61.190000000000005,35,72.37050000000004,True,True
OCc1cnc(-c2ccncc2)c(F)c1,1.775,1,3,3,46.010000000000005,24,53.348800000000026,True,True
CCOC(=O)c1cc2c(Cl)ccnc2[nH]c1=O,1.7531999999999996,1,4,3,72.05,26,63.330200000000005,True,True
O=C(O)c1ccc(-c2ccncc2C(=O)O)nc1,1.54,2,6,3,100.38,26,61.38660000000001,True,True
COc1ncccc1-c1ccncc1,2.1521999999999997,0,3,3,35.010000000000005,24,54.020000000000024,True,True
Cc1c(C=O)c2ccccn2c1CCc1ccncc1,3.240420000000001,0,3,5,34.370000000000005,36,79.16650000000004,True,True
COc1ncc(-c2ccncc2)cc1N,1.7344,1,4,4,61.03,26,58.43240000000002,True,True
CCOC(=O)c1ccc(-c2ccncc2)cn1,2.3203000000000005,0,4,4,52.08,29,63.42450000000003,True,True
O=C(O)Cn1nc(-c2ccccn2)nc1-c1ccccn1,1.4867,1,7,4,93.79,32,74.11980000000001,True,True
O=Cc1ccc(-c2cccnc2)nc1-c1cccnc1,3.0181000000000013,0,4,3,55.74,31,76.08650000000002,True,True
N#Cc1cc(-c2ccncc2)ncc1-c1ccncc1,3.077280000000001,0,4,2,62.46,30,75.41400000000003,True,True
Clc1ccc(-c2ccncc2)c(Cl)n1,3.450400000000001,0,2,1,25.78,20,57.48800000000002,True,True
Nc1c(F)cncc1-c1cccnc1,1.8649,1,3,2,51.8,22,51.838400000000014,True,True
Fc1cnc(Cl)c(-c2ccncc2)c1,2.9361000000000006,0,2,1,25.78,20,52.436000000000014,True,True
Cc1c(Br)cncc1-c1ccncc1,3.214520000000001,0,2,2,25.78,23,59.90500000000002,True,True
Ic1ccncc1-c1cccnc1,2.7482000000000006,0,2,1,25.78,20,60.18500000000002,True,True
N#Cc1ncc(-c2cccnc2)cc1[N+](=O)[O-],1.92348,0,5,2,92.71,23,58.83740000000001,True,True
OCc1cc(-c2ccncc2)ncc1Cl,2.2893,1,3,3,46.010000000000005,24,58.400800000000025,True,True
CCOC(=O)Cc1c(F)cnc2ccc(OC)nc12,1.8831,0,5,6,61.31,32,66.38500000000003,True,True
CN(C)/C=N/n1c(-c2ccccn2)nnc1-c1ccccn1,1.7550999999999997,0,6,5,72.09,37,84.06100000000004,True,True
Nc1nccc(Cl)c1-c1ccncc1,2.3792,1,3,2,51.8,22,56.890400000000014,True,True
Nc1ccc(-c2ccncc2)nc1C(F)F,2.663400000000001,1,3,3,51.8,25,56.83740000000001,True,True
O=Cc1ccc(-c2cccnc2)c(F)n1,2.0951999999999993,0,3,2,42.85,22,52.813500000000005,True,True
COC(=O)c1ccc(F)c(-c2cccnc2)n1,2.0692999999999993,0,4,3,52.08,26,58.765500000000024,True,True
Nc1cccc2nc3ncccc3c(=O)n12,0.8249,1,5,1,73.28,24,61.17540000000001,True,True
Cc1nc(-c2ccncc2)ccc1N,2.03422,1,3,3,51.8,25,56.617400000000025,True,True
c1cncc(CCCCCCc2cccnc2)c1,3.8222000000000023,0,2,7,25.78,38,74.35000000000005,True,True
CCOC(=O)c1cc2cc(Cl)cnc2nc1O,2.1655,1,5,4,72.31,26,62.169300000000014,True,True
COc1ccc2c(CC(=O)c3ccccn3)ccnc2c1,3.0638000000000014,0,4,5,52.08,35,80.56650000000003,True,True
N#CCc1nc(C(F)(F)F)ccc1-c1cccnc1,3.228480000000002,0,3,2,49.57,27,61.78700000000002,True,True
COc1cnc2cccnc2c1C,1.94682,0,3,3,35.010000000000005,23,50.82700000000003,True,True
Cc1cc2[nH]c(=O)ccc2c(Br)n1,1.99402,1,2,1,45.75,20,54.800700000000006,True,True
c1cc(-c2nc(-c3ccncc3)c(-c3ccncc3)[nH]2)ccn1,3.5957000000000026,1,4,3,67.35,36,88.28070000000001,True,True
O=Cc1ccc(-c2ccccn2)cn1,1.9560999999999995,0,3,2,42.85,22,52.85550000000001,True,True
O=Cc1cc(Cl)ncc1-c1cccnc1,2.6095000000000006,0,3,2,42.85,22,57.86550000000002,True,True
CCOC(=O)c1ccc(-c2ccccn2)cn1,2.3202999999999996,0,4,4,52.08,29,63.42450000000003,True,True
OCc1cc(-c2cccnc2)ccc1-c1cccnc1,3.302900000000002,1,3,4,46.010000000000005,34,78.82680000000003,True,True
Cc1cc(C)c2cc(Br)c(N)nc2n1,2.59134,1,3,3,51.8,24,61.12440000000001,True,True
Cc1cccc2c(C(=O)O)cc(-c3cccnc3)nc12,3.303420000000002,1,4,3,63.08,32,76.67030000000003,True,True
COc1nccc(CO)c1-c1cccnc1,1.6445,1,4,5,55.24,28,59.94280000000003,True,True
O=S(=O)(Nc1ccccn1)c1ccc(Cl)nc1,1.9308,1,4,3,71.95,25,64.29250000000002,True,True
Fc1ccnc(-c2cccnc2)c1,2.2827,0,2,1,25.78,20,47.42600000000002,True,True
O=C(O)c1ccc2c(=O)n(-c3ccccc3)ccc2n1,2.0839,1,5,2,72.19,30,74.29930000000003,True,True
COc1ccnc2c1ccc1c(OC)ccnc12,2.8002,0,4,4,44.24,30,70.14800000000002,True,True
N#CCc1ccc(-c2ccncc2)cc1-c1ccncc1,3.876680000000003,0,3,3,49.57,34,82.22100000000002,True,True
Oc1ccncc1-c1cnccc1O,1.5547999999999995,2,4,3,66.24000000000001,22,50.797600000000024,True,True
Oc1ncc(CBr)cc1-c1ccncc1,2.7441000000000004,1,3,3,46.010000000000005,24,61.763800000000025,True,True
Cc1cc(O)ncc1-c1cccnc1,2.1576199999999996,1,3,3,46.010000000000005,24,53.869800000000026,True,True
Cc1cccc(C(=O)Cc2ccnc(Br)c2)n1,2.972920000000001,0,3,4,42.85,28,68.94550000000002,True,True
COC(=O)/C=C/c1cnc2cccnc2c1,1.816,0,4,3,52.08,26,60.588000000000015,True,True
ClCc1cccc(-c2cccnc2)n1,2.8824000000000014,0,2,2,25.78,23,57.02500000000002,True,True
Cc1nc(F)c(-c2ccncc2)cc1-c1ccncc1,3.653120000000002,0,3,3,38.67,32,75.39400000000003,True,True
Cc1cc(-c2cccnc2)c(-c2cccnc2)cc1F,4.258120000000003,0,2,3,25.78,33,77.59900000000002,True,True
O=C(O)c1cc(-c2ccncc2)cnc1F,1.9809,1,4,2,63.08,23,54.385300000000015,True,True
N#Cc1cccc(-c2cccnc2)n1,2.0152799999999997,0,3,1,49.57,21,52.183000000000014,True,True
Nc1ccc(Oc2ccncc2)nc1,1.8511,1,4,3,61.03,23,52.960400000000014,True,True
Cc1ncccc1Oc1ncc(Cl)cc1C(=O)O,2.9289200000000006,1,5,4,72.31,27,65.25430000000003,True,True
Cc1cccnc1-c1cncc(C(N)=O)c1,1.55092,1,3,3,68.87,27,60.72290000000002,True,True
COc1ccc(-c2ccncc2)c(C(=O)O)n1,1.8504,1,5,4,72.31,27,60.979300000000016,True,True
COc1c(OC)c2nccc3c4ccccc4n(c1=O)c23,2.4558999999999997,0,5,4,52.830000000000005,33,80.76400000000004,True,True
Fc1cccc(-c2ccncc2)n1,2.2827,0,2,1,25.78,20,47.426000000000016,True,True
Sc1cc2cccnc2c2ncccc12,3.0717000000000008,1,3,1,25.78,23,64.29600000000002,True,True
COC(=O)c1cc(-c2cccnc2)cc(-c2cccnc2)c1,3.5972000000000026,0,4,4,52.08,36,84.24350000000003,True,True
Brc1ncccc1Oc1ccccn1,3.0314000000000014,0,3,2,35.010000000000005,21,56.24800000000002,True,True
c1cncc(-c2ccncc2-c2cccnc2)c1,3.2056000000000013,0,3,2,38.67,29,70.69900000000003,True,True
O=C(Nc1ccccn1)c1cncc(Br)c1,2.4914000000000005,1,3,2,54.88,24,64.12720000000002,True,True
Nc1cncc(-c2ccc(Cl)nc2)c1,2.3792,1,3,2,51.8,22,56.890400000000014,True,True
C(=N/N=C/c1ccccn1)\c1ccccn1,1.9296,0,4,3,50.5,26,63.66200000000003,True,True
OCc1cc(-c2cccnc2)ncc1-c1cccnc1,2.6979000000000006,1,4,4,58.900000000000006,33,76.62180000000002,True,True
O=C(O)c1cc(-c2ccccc2)nc2ncccc12,2.995000000000002,1,4,2,63.08,29,71.93330000000002,True,True
Cc1cc(-c2ccncc2)ncc1-c1ccncc1,3.5140200000000013,0,3,3,38.67,32,75.43600000000004,True,True
OCc1cc(F)ncc1-c1cccnc1,1.7749999999999997,1,3,3,46.010000000000005,24,53.348800000000026,True,True
Cl.N=C(N)c1ccc2cccnc2n1,1.33567,2,3,1,75.65,23,57.8021,True,True
Clc1ncccc1NCc1ccccn1,2.7421000000000006,1,3,3,37.81,25,60.81070000000002,True,True
Fc1cc(F)c(-c2ccncc2)nc1F,2.5609,0,2,1,25.78,20,47.342000000000006,True,True
CCOC(=O)c1cnc(C)c(-c2ccncc2)c1,2.6287200000000013,0,4,5,52.08,32,68.16150000000003,True,True
CCOC(=O)c1ccc(-c2cccnc2)cn1,2.3202999999999996,0,4,4,52.08,29,63.42450000000003,True,True
O=C(O)c1ncccc1-c1ccncc1,1.8418,1,4,2,63.08,23,54.42730000000002,True,True
O=C1c2ncccc2-c2cccnc21,1.688,0,3,0,42.85,20,50.900500000000015,True,True
O=C(O)c1cncc(-c2ccc(F)cn2)c1,1.9809,1,4,2,63.08,23,54.38530000000001,True,True
Cc1cccc(-c2cncc(CN)c2)n1,1.9107199999999995,1,3,4,51.8,28,60.096400000000024,True,True
CCOC(=O)c1cc2cccnc2nc1Cl,2.4599,0,4,3,52.08,25,60.50450000000002,True,True
COc1cnc2cccnc2c1C=O,1.4509,0,4,3,52.080000000000005,22,51.47750000000002,True,True
O=C(O)c1ncc(-c2cccnc2)cc1F,1.9809,1,4,2,63.08,23,54.38530000000001,True,True
NNc1ncc(Br)c2cccnc12,1.6778999999999995,2,4,2,63.83,20,55.048100000000005,True,True
COC(=O)c1cnc(OC)c(-c2ccncc2)c1,1.9388,0,5,5,61.31,30,65.35950000000003,True,True
Cc1cccnc1NC(=O)c1cncc(Br)c1,2.7998200000000004,1,3,3,54.88,27,68.86420000000001,True,True
COC(=O)c1cncc(-c2ncccc2C)c1,2.23862,0,4,4,52.08,29,63.54450000000003,True,True
CCOC(=O)c1ccc2cccc(C)n2c1=O,1.78462,0,4,4,47.78,30,64.36050000000002,True,True
COC(=O)c1cc2c(=O)n(N)ccc2nc1C,0.2053199999999997,1,6,4,87.21000000000001,28,62.229900000000015,True,True
O=Cc1ccc(-c2ccncc2)cc1-c1ccncc1,3.6231000000000018,0,3,3,42.85,32,78.29150000000003,True,True
COc1nccc(C=O)c1-c1ccncc1,1.9647,0,4,4,52.08,26,59.40750000000003,True,True
Cc1cnc(-c2ccncc2)c([N+](=O)[O-])c1,2.36022,0,4,3,68.92,25,58.859400000000015,True,True
Fc1cc(-c2cccnc2)cnc1-c1cccnc1,3.3447000000000013,0,3,2,38.67,29,70.65700000000002,True,True
COC(=O)c1ccc(OCc2cccnc2)nc1C=O,1.6546999999999998,0,6,6,78.38,32,69.53300000000002,True,True
N#CCc1cnc(-c2cccnc2)c(F)c1,2.3487800000000005,0,3,2,49.57,24,56.743000000000016,True,True
FC(F)(F)c1cnc(-n2ccc3cccnc32)c(Cl)c1,4.092700000000002,0,3,1,30.71,27,68.87700000000001,True,True
Fc1cc(C(F)(F)F)cnc1-c1cccnc1,3.3015000000000017,0,2,1,25.78,23,52.42800000000002,True,True
Cc1cc(C)n(Cc2ccc(Cl)nc2)c(=O)c1C#N,2.433520000000001,0,4,4,58.68,31,73.24000000000002,True,True
Cl.O=C(O)c1cccn(Cc2ccccn2)c1=O,1.4115999999999995,1,5,3,72.19,29,68.24830000000001,True,True
Clc1cncc(-c2cccnc2)c1,2.7970000000000006,0,2,1,25.78,20,52.478000000000016,True,True
O=C(O)c1cccc(-c2ccncc2)c1-c1ccncc1,3.5088000000000017,1,4,3,63.08,33,79.86330000000004,True,True
O=Cc1cc(-c2cccnc2)cnc1F,2.0952,0,3,2,42.85,22,52.81350000000001,True,True
N#CCc1cc(Cl)ncc1-c1ccncc1,2.863080000000001,0,3,2,49.57,24,61.795000000000016,True,True
N#CCc1c(F)cncc1-c1ccncc1,2.3487799999999996,0,3,2,49.57,24,56.74300000000002,True,True
Oc1ccncc1-c1ccncc1,1.8491999999999995,1,3,2,46.010000000000005,21,49.132800000000024,True,True
Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,2.8527000000000005,0,3,2,30.19,32,74.58600000000003,True,True
c1cncc(-c2cc(-c3cccnc3)[nH]n2)c1,2.5336999999999996,1,3,2,54.46,27,65.04970000000002,True,True
NNC(=O)c1cc(-c2ccncc2)nc2ccccc12,1.9002999999999997,2,4,3,80.89999999999999,32,76.62760000000003,True,True
N#Cc1c(-c2cccnc2)cncc1-c1cccnc1,3.077280000000001,0,4,2,62.46,30,75.41400000000003,True,True
Cc1nc(N)cc2c1ccc(=O)n2C1CCCC1,2.4022200000000007,1,4,3,60.91,35,72.65740000000002,True,True
N#CCc1cc(N)ncc1-c1ccncc1,1.7918799999999997,1,4,3,75.59,26,61.197400000000016,True,True
CC(=O)c1cnc2c(ccc3c(O)c(C(C)=O)cnc32)c1O,2.5994000000000015,2,6,6,100.38,34,80.38260000000001,True,True
Cc1cccc(Nc2ccc(C3CCNCC3)nc2)n1,2.9956200000000006,2,4,4,49.84,40,81.33840000000004,True,True
Oc1cc(-c2ccccn2)nc(-c2ccccn2)c1,2.9112,1,4,3,58.900000000000006,30,72.36380000000003,True,True
