Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole
JMFOYBFHPLLXLF-UHFFFAOYSA-N,-36.94353105,6775.571203,169713.8477,126.706552,2.048,3.40830794,0.437806313,0.030408832,0.003034442,0.018084327,-0.0209049,-0.378613,-0.2533599,0.1134,1.97
LOZMHXYWGONKCM-UHFFFAOYSA-N,-39.78752057,7609.266335,191906.4986,139.049974,5.606,2.673276276,0.672466887,0.025410959,0.002632965,0.033665832,-0.023725451,-0.3937252,-0.2954841,0.2615,5.565
KFSNHIHTLVXZEA-UHFFFAOYSA-N,-43.24695245,6058.219263,141502.9931,118.297415,3.817,2.224413538,0.432716177,0.106843406,-0.000218035,0.006445796,-0.020622043,-0.4064029,-0.3246572,0.3742,4.8
AWOHFBHWSKCQFQ-UHFFFAOYSA-N,-41.3106357,8141.498871,201425.0567,143.728181,5.268,2.484654179,0.633255587,0.048654153,0.00279183,0.020139316,-0.024373904,-0.3800001,-0.2886907,0.3549,5.583
BBYIRRCVJZYNIH-UHFFFAOYSA-N,-28.04839504,4307.745312,100634.0146,101.993694,1.989,3.517618128,0.435172171,0.019154254,0.007860943,0.020171934,-0.016030552,-0.3577778,-0.2285077,0.1066,1.899
CULUYAUTCSKQNM-UHFFFAOYSA-N,-30.97831502,5667.234158,131174.5778,116.220286,1.834,3.354724548,0.494941855,0.009924977,0.005500272,0.021621362,-0.021658018,-0.3595444,-0.2362605,0.1073,2.057
NKCQEIXYLHACJC-UHFFFAOYSA-N,-35.25115407,7640.160082,182761.5368,138.096035,1.587,2.513263186,0.623469202,0.009499088,0.006636929,0.024840364,-0.024600528,-0.3639971,-0.2716364,0.2588,2.226
ZBCUAOCZXRLXRZ-UHFFFAOYSA-N,-41.64760017,8750.31605,198678.5657,143.797555,5.37,3.13710748,0.580184325,0.044524309,0.011557343,0.022741728,-0.02660347,-0.3579976,-0.242711,0.1543,5.57
USCHHUMFWCCWJD-UHFFFAOYSA-N,-33.64329268,6054.01792,142072.0144,122.150993,4.273,2.985148349,0.528942688,0.021869859,0.008094601,0.023906952,-0.02065563,-0.3535525,-0.2438504,0.1866,4.175
GAOUAPNRNSFZGW-UHFFFAOYSA-N,-37.00084036,4706.400319,109843.1463,105.05781,2.136,2.711306472,0.403658855,0.059653794,-0.000118665,0.009420652,-0.015847046,-0.3989276,-0.299289,0.205,2.637
NHHXMINPPKXNMT-UHFFFAOYSA-N,-36.19327735,6099.015641,156222.0207,121.226253,2.654,2.852050762,0.417325217,0.046500716,-0.000456698,0.017291475,-0.019287356,-0.3836153,-0.2788044,0.2341,3.018
IMKZWAWNHDVJLP-UHFFFAOYSA-N,-38.25063385,7971.827022,193948.3442,142.316938,1.702,2.568970802,0.643913797,0.021173446,0.006738085,0.023093388,-0.02378434,-0.3609801,-0.2665722,0.2755,1.788
VBBGHNGROGZGHG-UHFFFAOYSA-N,-38.10150146,7389.071952,166634.2241,132.512072,2.792,2.961746333,0.51285434,0.030801373,0.012001202,0.02711812,-0.024354438,-0.3274916,-0.2186494,0.16,3.042
MROTUXXYBNRZSG-UHFFFAOYSA-N,-35.09512115,7386.893771,199026.769,138.132737,3.454,3.053210056,0.579733774,0.012216303,0.00083725,0.02319347,-0.022016159,-0.3883851,-0.2761817,0.1795,3.82
DXDRDHSTHCAHPG-UHFFFAOYSA-N,-35.94916568,5654.980635,131402.7002,115.804545,2.708,3.435076518,0.453873793,0.058118466,0.001903893,0.016415324,-0.019434608,-0.3669595,-0.2407227,0.1205,2.819
ZYNPMKJQFWNFMI-UHFFFAOYSA-N,-39.19569884,7772.979759,181327.695,136.021034,5.613,2.944461857,0.590043593,0.029705887,0.008321489,0.039443316,-0.024584227,-0.3658094,-0.2576024,0.213,6.835
KEKZXRJWDVUQQT-UHFFFAOYSA-N,-32.24176601,5891.457719,133205.1874,118.800383,3.21,3.299465557,0.480573961,0.019999528,0.007649008,0.025843224,-0.021577539,-0.3582168,-0.2369637,0.1269,3.698
GPSSUARWYWJXCZ-UHFFFAOYSA-N,-39.21088836,7073.833872,173179.2277,132.669815,3.232,2.16578983,0.589771657,0.054921062,0.003199862,0.016662754,-0.022295816,-0.375054,-0.2954627,0.386,3.981
JTAORGBESRGYTR-UHFFFAOYSA-N,-40.01283611,6221.230231,143502.0945,120.734116,1.771,3.417434362,0.457527019,0.07023164,0.002516515,0.013253452,-0.019861736,-0.3726521,-0.2470637,0.123,2.092
JFURUUYHXFIZFN-UHFFFAOYSA-N,-42.13226154,7102.880532,165679.3441,129.566116,4.772,2.037556627,0.505177076,0.069366544,0.005785383,0.015715423,-0.02153566,-0.3819826,-0.3071037,0.4304,4.783
KNMBWRWHUFZCAP-UHFFFAOYSA-N,-42.53960401,7844.29074,177914.5778,134.992852,2.911,3.52489188,0.516950281,0.051989946,0.011283562,0.01609177,-0.02470314,-0.3586573,-0.2291199,0.1007,2.539
ZLJWVMPGPJLLBA-UHFFFAOYSA-N,-40.41004734,8913.795175,219335.0112,150.532024,1.632,2.639606885,0.672857536,0.033462758,0.003572395,0.025718603,-0.025729246,-0.3812988,-0.2842951,0.3066,2.128
CVBPSGWUINXSQC-UHFFFAOYSA-N,-38.7203851,7736.207098,192682.6947,135.678731,5.946,3.70194615,0.469027363,0.025747132,0.006432137,0.024078318,-0.024147029,-0.3685435,-0.2324995,0.1219,6.604
UCCQXCFFHYCLEC-UHFFFAOYSA-N,-35.12186808,6474.108594,159623.5235,127.889614,3.17,2.043534694,0.583814374,0.032832277,0.001411886,0.020711748,-0.021166296,-0.3766535,-0.301555,0.4466,3.809
WWJQZVUJFGDORP-UHFFFAOYSA-N,-37.64799468,5474.234112,130729.6558,114.74318,7.163,2.878040793,0.495902959,0.073103609,0.004422429,0.012802302,-0.019039678,-0.4001654,-0.2943994,0.247,8.062
CRNPGQSBPGLOCF-UHFFFAOYSA-N,-35.59582158,5763.329144,132712.8404,117.68508,5.846,3.42045274,0.457967998,0.055681633,0.007167593,0.018120798,-0.019070649,-0.3577927,-0.2320934,0.1395,6.007
GSUQMXXXXPNYEA-UHFFFAOYSA-N,-41.02942222,8027.226866,196037.7204,141.386096,2.735,2.600753033,0.617760924,0.04358332,0.003905921,0.022545285,-0.025676369,-0.358223,-0.2626471,0.2677,3.693
BRBPGGIIQVBPSB-UHFFFAOYSA-N,-34.38785445,6650.687665,151871.9988,125.719832,2.321,3.120518628,0.516445345,0.015631845,0.00804232,0.026958581,-0.023621705,-0.3555893,-0.2409124,0.1683,2.949
DQTZQQJPTSRPFX-UHFFFAOYSA-N,-35.01939916,6044.844077,146047.0982,121.318307,3.669,2.891632175,0.55763545,0.02428848,0.004794153,0.038790393,-0.019951033,-0.3931525,-0.2868869,0.2329,4.267
LFADRQCVDIWFMD-UHFFFAOYSA-N,-32.41802831,4652.595142,107887.7361,106.32024,4.396,3.367792598,0.416273128,0.057222948,0.007467593,0.017100327,-0.016014026,-0.3695025,-0.2457384,0.1501,4.248
IFZVQNMIQKLTKI-UHFFFAOYSA-N,-32.2401622,5917.446949,133404.9757,119.102509,1.044,3.19276446,0.487222893,0.016976525,0.007938818,0.026907686,-0.019096141,-0.3564787,-0.2391468,0.1583,0.979
DGBHHRPKPZCABG-UHFFFAOYSA-N,-35.01660612,6324.798079,146058.1649,122.91231,3.86,2.340562304,0.498680366,0.033173158,0.004313004,0.02166778,-0.019884836,-0.3766767,-0.2906627,0.3177,2.823
QXGZUDFSJASRPB-UHFFFAOYSA-N,-41.89846635,8316.662928,187519.704,139.644675,1.396,3.276818226,0.536473402,0.042554504,0.008234668,0.0229632,-0.025876679,-0.3537365,-0.2333156,0.1407,1.469
JVHYAWQPQKVMGV-UHFFFAOYSA-N,-38.47343449,7345.53504,167636.3129,132.215338,3.006,2.758653863,0.519844434,0.045982437,0.004743317,0.021858232,-0.023933577,-0.3688494,-0.2674708,0.2302,2.91
YYWLYOQKWHTGNG-UHFFFAOYSA-N,-33.27368928,5072.023091,122349.2663,110.130807,3.474,3.455889035,0.468104092,0.043605255,0.002784175,0.017195635,-0.018871255,-0.3839764,-0.2569749,0.1288,3.457
DNNHEALKXSHMRO-UHFFFAOYSA-N,-34.06445341,4665.323839,105722.1293,105.189791,3.222,3.400487132,0.385411612,0.045603558,0.006039481,0.011999136,-0.016235606,-0.3506117,-0.2256461,0.1013,3.283
UIDHNPTVQFNWOJ-UHFFFAOYSA-N,-39.21431598,7057.97498,173014.4573,132.499654,1.253,2.131010098,0.585026465,0.057754534,-0.000401085,0.016658665,-0.022946307,-0.37741,-0.2990968,0.3946,1.523
OQNXJRHACUNVJJ-UHFFFAOYSA-N,-33.92188846,5702.287373,132759.2638,117.696763,4.146,3.054411314,0.462414114,0.035428741,0.009756679,0.025656527,-0.01898731,-0.3554954,-0.2432479,0.2157,4.078
DXYPUBAVJUPMKO-UHFFFAOYSA-N,-38.26794004,7988.414748,194113.9913,142.481242,0.177,2.596070265,0.640801087,0.020211654,0.00840207,0.021775275,-0.024494417,-0.3515455,-0.2561417,0.2591,0.498
LOOAHXGDWRARBF-UHFFFAOYSA-N,-39.09771922,6908.55018,158778.4065,127.688023,3.303,2.511044397,0.499603326,0.049837099,0.005135185,0.017456979,-0.021659246,-0.373785,-0.2815058,0.27,2.735
PCFUWBOSXMKGIP-UHFFFAOYSA-N,-34.20521084,7338.474879,179905.0409,137.425815,1.724,3.304853631,0.628335505,0.008893574,0.004164834,0.026771419,-0.02262012,-0.3663685,-0.2449174,0.1413,1.548
DEGXTCKEZCCZOP-UHFFFAOYSA-N,-28.82023373,5005.951643,114169.5965,109.774942,2.004,3.285688299,0.451885391,0.009495282,0.006074517,0.022349943,-0.018477898,-0.3639415,-0.2431947,0.1119,2.368
BWRKTZNPOWQFRQ-UHFFFAOYSA-N,-32.7852929,4540.055657,106550.7945,104.222214,4.609,2.587503827,0.409519358,0.055901566,0.003933832,0.013218719,-0.016445356,-0.3753041,-0.2802151,0.223,5.34
NJOAFTZTUXUNGW-UHFFFAOYSA-N,-33.24435209,5102.903506,123437.0521,110.217779,3.626,2.891652463,0.495659472,0.035826675,0.00624151,0.027767689,-0.018599525,-0.3899253,-0.283659,0.1771,4.118
NDGGWUSDQZLQCA-UHFFFAOYSA-N,-36.2095387,7573.276954,206444.605,139.364961,3.021,2.676986031,0.533746887,0.031287785,0.005137933,0.01823827,-0.021740762,-0.372446,-0.2740686,0.2678,2.737
FVVXWRGARUACNW-UHFFFAOYSA-N,-28.92157364,5138.745061,126197.9201,114.736304,1.571,2.611758537,0.53471239,0.008734872,0.004361856,0.021413068,-0.018502752,-0.3660265,-0.2700462,0.2404,1.524
MEAFNJVXTJKASJ-UHFFFAOYSA-N,-36.85065691,5019.924426,117255.6763,108.717384,5.159,2.235190241,0.428585938,0.084749062,0.000802311,0.006456356,-0.018427612,-0.3760916,-0.2939499,0.358,5.648
QLVTYWFPUODTBB-UHFFFAOYSA-N,-41.00169396,8398.228323,209354.0191,146.483893,1.062,2.769894036,0.61892123,0.082083391,0.006399179,0.021201667,-0.024221356,-0.3734136,-0.2716219,0.2147,0.486
AYBXNRMOAXIQMU-UHFFFAOYSA-N,-38.88328254,7294.467938,180309.5151,135.275555,1.516,2.434312131,0.570808308,0.084454191,0.005542514,0.017848467,-0.023265648,-0.3632762,-0.2738169,0.2788,1.36
HSAWPCNJLDNOEM-UHFFFAOYSA-N,-29.72142608,4416.750715,100999.427,102.859939,1.595,3.332989771,0.408138431,0.023479537,0.004327795,0.01754153,-0.015625884,-0.3656253,-0.2431402,0.1065,2.073
MYTZNZISOYDPSD-UHFFFAOYSA-N,-30.45317115,4846.954851,114356.9634,108.634856,4.168,2.641749987,0.480740728,0.021567534,0.006117587,0.032947527,-0.016863633,-0.3705211,-0.2734386,0.2472,5.298
QRULRYIURNCGOW-UHFFFAOYSA-N,-36.04793687,6740.090328,152416.1277,126.018329,3.315,3.409252355,0.51281023,0.034065699,0.005101381,0.020862514,-0.022008896,-0.3777765,-0.2524887,0.1138,2.86
BOVYWQYCFFODBK-UHFFFAOYSA-N,-41.01252875,6694.797754,149845.8926,124.779531,1.382,3.524646675,0.459092938,0.060637084,0.00163219,0.01108498,-0.022152726,-0.3773773,-0.2478489,0.0979,1.515
DFJYYDIYWOZQKJ-UHFFFAOYSA-N,-38.45067961,8050.435224,200544.3051,138.141897,3.975,2.948689325,0.497497339,0.017791201,0.004605778,0.025441915,-0.024610206,-0.3631225,-0.2547601,0.1872,5.138
JZSWVCNVNOZMFN-UHFFFAOYSA-N,-41.43336178,9403.165406,227078.7894,153.636151,3.085,3.36604206,0.685643707,0.033709477,0.005944423,0.02532469,-0.029055642,-0.3769632,-0.2532634,0.1468,2.71
LRHWMCDZEISUCQ-UHFFFAOYSA-N,-34.88938486,5192.784054,123209.9078,110.921619,3.639,2.710659164,0.446898384,0.053897709,0.005240035,0.015930234,-0.018671938,-0.3774778,-0.2778629,0.2055,4.113
BENWPBPEOIGGIL-UHFFFAOYSA-N,-41.62984087,8630.801352,195175.4907,141.99245,2.982,3.592273267,0.561608132,0.032113802,0.00801962,0.025082462,-0.026465345,-0.3598108,-0.2277972,0.1211,3.767
DMWCRMBLQGFVBJ-UHFFFAOYSA-N,-40.78752888,9629.469339,229613.7431,153.909781,2.595,2.495912152,0.690484474,0.015525184,0.007089839,0.03055596,-0.026828769,-0.3605756,-0.2688525,0.3162,3.156
JOXZAMWCPXYFKC-UHFFFAOYSA-N,-36.9170201,6034.298276,136894.7519,118.883298,4.181,3.244162679,0.455793796,0.056948403,0.005016762,0.007974669,-0.021606448,-0.3715647,-0.2523439,0.1428,4.526
DCEUTPDEPYBRMS-UHFFFAOYSA-N,-33.79973839,4907.81596,111536.9945,107.692504,0.706,3.609243941,0.399489817,0.03830836,0.003058802,0.012251835,-0.017006258,-0.3687256,-0.2360883,0.0924,0.722
VBKBNFQWNBALDD-UHFFFAOYSA-N,-32.97546772,6365.088248,170765.6538,127.040984,3.579,2.80607054,0.522537848,0.012750584,0.001214092,0.019529967,-0.020813605,-0.384117,-0.2809958,0.2268,4.097
VWXAXLILGBPMJP-UHFFFAOYSA-N,-35.40012712,7196.971941,161181.239,130.853401,1.439,3.262993216,0.517811879,0.016343155,0.008925915,0.0289293,-0.021853885,-0.3613818,-0.241469,0.1498,2.596
PAEQYSUYGGYPRU-UHFFFAOYSA-N,-31.87064494,5681.126692,147284.1873,116.621176,0.865,3.353885196,0.427288126,0.013158515,0.001180436,0.018687869,-0.020325412,-0.3745652,-0.2513122,0.113,1.287
LDYHASLAANQOHU-UHFFFAOYSA-N,-39.68277451,6404.056008,149917.7373,123.037295,3.006,3.216497543,0.452286402,0.109094215,0.007319254,0.014088647,-0.023045278,-0.3632476,-0.2450435,0.1263,3.248
PWJWHXJUKOZOGB-UHFFFAOYSA-N,-41.50156324,7438.755108,171711.3158,132.338865,3.061,2.321140786,0.510994704,0.053793229,0.0054014,0.016391143,-0.023617788,-0.375569,-0.2902686,0.3926,5.435
MSPDBEMMMAWEQM-UHFFFAOYSA-N,-30.50603672,4887.24049,116153.4696,110.372153,2.899,3.394807674,0.483720889,0.023987965,0.008104675,0.018224347,-0.018660849,-0.3484995,-0.2237426,0.1141,3.138
XAIZTQWBIGLYBX-UHFFFAOYSA-N,-37.3576664,5826.86987,140321.9331,119.294629,5.217,2.754011385,0.504374822,0.063153404,0.005438205,0.013339161,-0.02005544,-0.3672636,-0.2660555,0.2054,5.521
COTNQJPITRTSCQ-UHFFFAOYSA-N,-32.62511921,5703.729748,136815.2031,119.581328,1.679,3.246466528,0.499490027,0.01714812,0.004261938,0.027260844,-0.019281745,-0.3766838,-0.2573784,0.1666,1.428
LXCCCCOECARKEZ-UHFFFAOYSA-N,-34.39839023,6145.211903,166410.1964,123.425955,2.085,2.898941308,0.446239189,0.047475084,0.001000537,0.017176028,-0.020222748,-0.3803956,-0.2738615,0.2434,2.466
ZZYAIEIVYVLSSL-UHFFFAOYSA-N,-33.14677684,5286.281312,129761.2187,115.194049,3.915,2.502500487,0.535989532,0.018907513,0.003214232,0.01540279,-0.018805575,-0.3744746,-0.2825094,0.2643,4.173
WLHARAWFWKBVJM-UHFFFAOYSA-N,-33.14167975,5253.894586,118971.5477,111.934913,0.796,3.331203728,0.448960373,0.032702271,0.006082424,0.020684163,-0.018138544,-0.3629735,-0.2405541,0.1226,1.27
OXLDRPPQCHUJAO-UHFFFAOYSA-N,-38.96701945,8430.909663,199008.7512,144.916895,3.384,2.854499089,0.627118399,0.025597208,0.010915125,0.023713785,-0.026149089,-0.3432359,-0.2383349,0.2313,3.724
KXIUXXQHHIODIL-UHFFFAOYSA-N,-38.75400505,7030.698867,160528.0239,129.503188,1.627,2.681127449,0.5026248,0.055465938,0.00931751,0.020408556,-0.021982303,-0.3621804,-0.2636508,0.2431,2.585
VLXSSSFLMFXUJQ-UHFFFAOYSA-N,-35.56192366,7431.51085,187555.8353,138.584955,3.091,2.69982925,0.674190077,0.015415499,0.004141427,0.038836135,-0.023247656,-0.385705,-0.2864881,0.2721,2.879
YVMAOAQUIBACCC-UHFFFAOYSA-N,-37.17312339,7065.627463,165214.3166,129.354497,2.86,3.245835099,0.554545365,0.033192286,0.004158018,0.022502511,-0.023905536,-0.374855,-0.2555728,0.1625,2.964
RYRUDAGVZPYCLN-UHFFFAOYSA-N,-39.49057416,6780.789519,166005.6594,130.129489,3.423,2.46018693,0.56958209,0.065807995,0.004496316,0.016446465,-0.022666543,-0.3686787,-0.2782685,0.332,3.186
ZGIBMBNFHRKDQE-UHFFFAOYSA-N,-38.55461194,7965.329738,207999.5936,140.1795,6.304,1.803432396,0.479191194,0.038284352,0.007985102,0.019462427,-0.022031052,-0.3533063,-0.2870314,0.5796,7.531
HEFQUUJFMQWYGA-UHFFFAOYSA-N,-44.24212609,6418.179532,147828.2188,121.49283,2.941,2.862509245,0.448031692,0.079625039,0.004080569,0.006553988,-0.019736874,-0.400857,-0.2956617,0.1984,3.911
VJAUFSZVCZIUBM-UHFFFAOYSA-N,-36.40138734,6620.698303,159122.8856,128.698905,2.444,3.284498185,0.549994567,0.035434496,0.005396219,0.020541624,-0.022184562,-0.3670309,-0.2463278,0.1414,3.102
ZPRFJCMZWAGXHX-UHFFFAOYSA-N,-33.14055113,5258.5471,119049.4659,111.980277,2.897,3.181456055,0.437815312,0.033129993,0.009782963,0.020838678,-0.018488249,-0.3551754,-0.238259,0.146,3.025
ATBOAPKGWCCESM-UHFFFAOYSA-N,-39.33359041,8268.299325,196694.3928,142.774943,0.139,2.859804666,0.618535418,0.026957142,0.003804928,0.020728189,-0.024854082,-0.367015,-0.2619191,0.2056,0.544
KIOFCYRHFIMVPM-UHFFFAOYSA-N,-38.28589882,7970.713601,193882.4603,142.288368,0.546,3.036675806,0.630759413,0.024667417,0.002327838,0.022141514,-0.023647065,-0.3719858,-0.26039,0.1797,0.391
NRFMQZUIAWBCIR-UHFFFAOYSA-N,-38.81066878,7136.066105,171832.6256,133.039417,4.886,2.689064641,0.552177034,0.039328772,0.002250671,0.027359367,-0.021975155,-0.3772858,-0.2784645,0.2815,5.539
XTBGCESLLRZCBB-UHFFFAOYSA-N,-35.21772257,4942.011243,116744.9304,108.510381,4.097,3.448154112,0.408235256,0.056200326,0.003329411,0.012553083,-0.017228748,-0.3845815,-0.2578642,0.1267,4.289
QTEIQTRPDDPVKV-UHFFFAOYSA-N,-41.26525263,7683.600106,178653.0537,134.112298,3.304,3.3499374,0.528211855,0.054919021,0.002533997,0.018342753,-0.02435539,-0.3698316,-0.2467237,0.1161,3.283
XPJALZRCJQKJKB-UHFFFAOYSA-N,-32.76774321,4545.396556,106370.3634,104.410328,2.606,2.482591603,0.419406399,0.048300415,0.000579984,0.013875085,-0.015841332,-0.3820227,-0.2907892,0.268,3.367
WMABIBWLZLPHKF-UHFFFAOYSA-N,-36.43064386,6621.558897,158936.3325,128.713847,2.535,2.863608951,0.561063106,0.032631768,0.006038497,0.018486447,-0.022175818,-0.352487,-0.2472513,0.2087,2.419
VVRMARFHABQOAT-UHFFFAOYSA-N,-39.47981528,6783.006521,165953.199,130.17804,4.064,2.141872315,0.571926212,0.063385626,0.005710516,0.015736375,-0.021615025,-0.3661048,-0.2873924,0.4415,4.901
ZANGALOTOWAFFM-UHFFFAOYSA-N,-40.12383239,6371.65591,157207.4966,125.669915,0.464,2.535166158,0.541669898,0.073761678,-0.00113875,0.012375401,-0.020923761,-0.3909271,-0.2977615,0.3277,0.555
UNLBAMDCHWKLSH-UHFFFAOYSA-N,-37.34686026,5841.337332,140115.5738,119.568277,5.956,2.576787129,0.497096398,0.055063388,0.002222821,0.014306108,-0.019734399,-0.3747481,-0.2800529,0.2501,6.144
YIFZKLFTSGGGQW-UHFFFAOYSA-N,-41.60105168,5722.363193,140004.23,118.269628,2.865,2.363255519,0.509499453,0.049136553,-0.00051503,-0.000175182,-0.020460279,-0.3906504,-0.3038024,0.2837,2.433
FFXLPXFDDMEXSB-UHFFFAOYSA-N,-41.60047766,5726.528602,140032.9023,118.313957,3.116,2.428521291,0.501781577,0.04862694,0.000100121,-0.000160922,-0.019797506,-0.3923676,-0.303121,0.2763,2.596
TYFSGTIYZDLKPT-UHFFFAOYSA-N,-34.8025597,6065.411525,159947.3057,121.667034,1.551,3.310845594,0.500793986,0.029239814,-0.000693533,0.021168868,-0.018049321,-0.3874425,-0.2657711,0.1414,1.169
MBKOZTCIBFWICF-UHFFFAOYSA-N,-38.64441727,6803.387254,155614.0198,125.966919,4.207,3.136505112,0.501672827,0.026399051,0.003813809,0.017242691,-0.022941553,-0.3558349,-0.2405705,0.1363,4.968
QSXSKXFIOXGFLE-UHFFFAOYSA-N,-36.08501415,6380.641824,150872.5844,123.870549,2.302,2.890728622,0.518569931,0.030061969,0.007049487,0.025673477,-0.02189782,-0.3571315,-0.2508992,0.195,2.503
TYDCAWVQILIWGV-UHFFFAOYSA-N,-35.26534086,7606.574234,182486.2079,137.771435,1.09,2.63311687,0.624437267,0.011793745,0.005349319,0.023522245,-0.024410639,-0.3570054,-0.2602401,0.2394,0.884
DAPDFTQLJHLWBI-UHFFFAOYSA-N,-35.11613195,6489.317588,159733.3761,128.053709,3.307,1.996229488,0.589403576,0.029779533,0.00202187,0.020278289,-0.021122408,-0.3799559,-0.3065958,0.4863,5.62
ACOHRGDSJSALMU-UHFFFAOYSA-N,-39.17532614,7108.068782,173184.0421,133.15328,2.376,2.094252414,0.578632139,0.042182404,0.0048237,0.017090515,-0.022863725,-0.3758845,-0.2989221,0.4568,3.27
IOZCGIPHFGISTM-UHFFFAOYSA-N,-29.36781092,4501.364803,102316.9923,104.547579,2.326,3.437907118,0.411903758,0.02712511,0.009369981,0.02098145,-0.016426043,-0.3389638,-0.2126231,0.1066,2.312
SQJPDAQZMOQYLY-UHFFFAOYSA-N,-35.58400224,8026.108777,216553.24,143.85658,1.202,3.316067487,0.556918975,0.015844959,0.005259138,0.023823784,-0.023103305,-0.36443,-0.2425667,0.174,1.182
HZFJKPQZABOKLA-UHFFFAOYSA-N,-35.1771194,7163.957475,199361.8611,136.516902,3.661,2.277254997,0.522419317,0.029203747,0.001769083,0.019209382,-0.020507045,-0.3846311,-0.3009435,0.4605,5.227
SLSWQXZTEPDTDH-UHFFFAOYSA-N,-38.70414998,8694.480076,206463.9593,146.812611,3.224,2.831485353,0.649284377,0.021720467,0.009708245,0.023626753,-0.02695036,-0.3476625,-0.2436074,0.2176,3.117
DXKZKYOSLNTYKH-UHFFFAOYSA-N,-33.26669238,5393.220049,131620.8241,116.823501,2.767,2.717607451,0.515660049,0.038700431,0.008502944,0.016546966,-0.018910401,-0.3580788,-0.2582085,0.2499,2.77
WYJPBKGKJJFGPR-UHFFFAOYSA-N,-30.76675588,4860.517817,116965.9632,109.15723,3.567,3.012688217,0.501784246,0.032075483,0.004770972,0.020203132,-0.014709346,-0.3672346,-0.2565203,0.1614,3.343
SNICXCGAKADSCV-UHFFFAOYSA-N,-34.39429076,6659.70177,151880.0796,125.807891,1.539,3.152075401,0.515694214,0.013467549,0.007056388,0.027586138,-0.024322859,-0.3579629,-0.2421263,0.1632,2.365
OXKATPYKOFUGFU-UHFFFAOYSA-N,-35.01623239,6324.536717,146065.6081,122.912186,2.21,2.289961697,0.517579971,0.033153471,0.004763124,0.021622498,-0.020553526,-0.3809744,-0.2968199,0.3264,2.698
YHZKMMZEVYGRQA-UHFFFAOYSA-N,-40.52550243,7103.699404,168477.9324,131.245711,1.961,2.654898119,0.541604423,0.054584496,0.001910974,0.016007687,-0.022287467,-0.378799,-0.2812333,0.2558,1.822
NVZPQCDELVXJIZ-UHFFFAOYSA-N,-39.19382589,7191.088264,176905.0248,134.894499,2.077,2.960871518,0.585565695,0.049455109,0.005373052,0.016759515,-0.021918439,-0.3668927,-0.2580827,0.1964,1.818
QWYUXVMDZOWGNV-UHFFFAOYSA-N,-31.17903337,5647.967188,130965.7223,118.42166,1.938,2.96116719,0.500741323,0.015724656,0.007906602,0.028147279,-0.018157847,-0.3517762,-0.2429553,0.1885,1.345
IVHJSNNMKJWPFW-UHFFFAOYSA-N,-32.98546323,5676.746046,138011.1709,119.692734,0.694,2.565950297,0.530070979,0.02163994,0.004423061,0.018024019,-0.019429255,-0.3648132,-0.2705163,0.2521,0.473
OJXNUAWQULNUCP-UHFFFAOYSA-N,-34.48495627,7036.937388,172548.7584,134.881746,1.559,3.199999499,0.608313091,0.018137233,0.007835669,0.025045424,-0.023023369,-0.3630345,-0.2454367,0.1668,1.669
ZXYCBOPLSGUKHV-UHFFFAOYSA-N,-32.33765897,5734.749678,137605.9145,117.228026,4.352,2.862230066,0.54422495,0.016820634,0.005060932,0.033978638,-0.020226185,-0.3826198,-0.2774348,0.1839,5.247
HZHQLENXGFLKCG-UHFFFAOYSA-N,-41.91528465,8284.012476,187525.0431,139.217187,2.512,3.032248881,0.550517667,0.048358539,0.010730481,0.021671537,-0.026672867,-0.3375475,-0.2261144,0.1468,2.109
FAIPYLBFPQYODX-UHFFFAOYSA-N,-38.35131504,6200.754533,145628.5766,121.908416,2.583,2.883451321,0.506047672,0.067118012,0.002336076,0.018175936,-0.018965718,-0.376222,-0.2702571,0.2147,2.399
WSNATRDCOFYLCB-UHFFFAOYSA-N,-32.08593049,6330.288492,153186.2037,126.446607,1.592,2.535579189,0.57702546,0.008604448,0.005703096,0.023087848,-0.022126583,-0.3642977,-0.2711169,0.2566,1.106
FJZQUYGOKRVORO-UHFFFAOYSA-N,-40.81675334,9923.106233,237724.2242,158.273203,1.119,3.581499786,0.699308049,0.018707215,0.007588133,0.028862788,-0.02884057,-0.3565903,-0.2249726,0.1515,0.893
DNIOUOCUBMTIDC-UHFFFAOYSA-N,-37.61904039,8419.782421,203745.399,146.613831,2.73,3.276601137,0.659326484,0.017900719,0.006995044,0.030868825,-0.026964896,-0.3660457,-0.2456328,0.1681,3.113
SLEWWTDUGZSNJK-UHFFFAOYSA-N,-40.11651706,6361.370574,157022.2353,125.56447,2.03,2.30662838,0.538563489,0.074917841,-0.001020349,0.012189227,-0.021458547,-0.3835032,-0.2987362,0.3464,2.401
JJPSZKIOGBRMHK-UHFFFAOYSA-N,-32.09361284,6310.546355,153036.2772,126.237213,1.407,2.548328615,0.57856141,0.010824647,0.005102894,0.022334584,-0.021058396,-0.3592907,-0.2656413,0.2492,1.434
