SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS
Cl.NCc1nccc2ccccc12,2.1153,1,2,2,38.91,24,56.882400000000025,True,False,True
Cc1ccc(N)c(N)n1.Cl.O,0.15152,2,3,3,96.43,23,48.66060000000001,True,False,True
Br.CN(CCO)c1ccccn1,1.088,1,3,5,36.36,25,54.91480000000003,True,False,True
Cc1cccc(C(N)C(C)C)n1.Cl,2.4676200000000006,1,2,6,38.91,30,57.988400000000034,True,False,True
Cl.O=C(OCC1CCCNC1)c1cc(Cl)ccn1,2.3132,1,4,3,51.22,34,72.37120000000003,True,False,True
Cl.c1cncc([C@@H]2CCCN2)c1,1.9279,1,2,1,24.92,25,51.46270000000003,True,False,True
Cl.Cl.O=C(O)[C@@H]1CNC[C@H]1c1ccncc1,1.3127999999999995,2,4,2,62.22,30,65.46950000000002,True,False,True
CCc1ccc(C(=N)N)nc1.Cl,1.34987,2,2,3,62.760000000000005,24,51.87910000000002,True,False,True
Cl.NNCCCCc1ccccn1,1.2894,2,3,6,50.94,29,56.613100000000024,True,False,True
Cc1cc(C)nc(C(=O)O)c1.Cl,1.81844,1,3,3,50.19,22,47.91830000000002,True,False,True
Cl.Cl.Nc1ccc(-n2ccnc2)nc1,1.6930999999999994,1,4,2,56.73,24,60.26740000000002,True,False,True
CC(=O)C[n+]1ccccc1C.[Br-],-2.1244799999999975,0,1,4,20.95,24,42.05500000000002,True,False,True
Cc1cc(NCc2ccccc2)c2ccccc2n1.Cl,4.577120000000003,1,2,4,24.92,37,87.49670000000003,True,False,True
COc1cncc(OC)c1.Cl,1.5206,0,3,4,31.35,21,44.58900000000003,True,False,True
CNCC(=O)NCc1ccccn1.Cl,0.3389999999999993,2,3,5,54.02,28,57.25840000000003,True,False,True
Cl.Nc1cnc2c(Cl)cccc2c1,2.8922000000000008,1,2,1,38.91,21,58.41340000000001,True,False,True
Cl.Cl.Nc1ccc(N2CCCC2)c2ncccc12,3.2608000000000015,1,3,2,42.15,35,82.09840000000003,True,False,True
Cl.Cn1c(C=O)nc2ncccc21,1.2026,0,4,2,47.78,21,51.14450000000003,True,False,True
COCCNCc1ccccn1.Cl,1.2393999999999998,1,3,6,34.15,28,55.06770000000004,True,False,True
Cl.NCc1cnccc1N,0.5443000000000002,2,3,3,64.92999999999999,20,43.78880000000001,True,False,True
Cl.Cl.NNCc1cccnc1,0.8885000000000001,2,3,3,50.94,22,49.760100000000016,True,False,True
Cl.NNc1ccc2ncccc2c1,1.9421999999999997,2,3,2,50.94,23,56.80110000000002,True,False,True
Cl.Cl.NCCNc1ccc(C(F)(F)F)cn1,2.3145999999999995,2,3,4,50.94,28,61.27910000000001,True,False,True
Cl.Cl.c1cncc(C2CC3CCN2CC3)c1,3.0820000000000007,0,2,1,16.130000000000003,34,70.38800000000003,True,False,True
COc1ccc(CN2CCCC(N)C2)cn1.Cl.Cl,1.8569000000000004,1,4,5,51.38,39,77.77140000000003,True,False,True
Br.NCCc1csc(-c2ccccn2)n1,2.2842,1,4,4,51.8,27,68.42540000000001,True,False,True
Cl.NC(c1ccc2ccccc2n1)C1CCCC1,3.8466000000000022,1,2,3,38.91,37,77.87740000000004,True,False,True
Br.Br.NCc1ccc(=O)[nH]c1,0.9894,2,2,2,58.88,21,55.59810000000001,True,False,True
COC(=O)c1ccc2nccn2c1.Cl,1.5427,0,4,2,43.599999999999994,23,53.77950000000003,True,False,True
Cc1cc2cccc(C)c2nc1N.Cl,2.8556400000000006,1,2,3,38.91,27,62.87740000000002,True,False,True
N#Cc1cccc(C#N)[n+]1F.O=S(=O)([O-])C(F)(F)F,0.5014600000000001,0,5,0,108.66,22,48.3252,True,False,True
Cl.Cl.O=C(O)[C@@H]1CNC[C@H]1c1cccnc1,1.3127999999999995,2,4,2,62.22,30,65.46950000000002,True,False,True
Cl.Cl.NC1CCN(c2cc(C(=O)O)ccn2)CC1,1.5509000000000002,2,5,3,79.45,35,75.11470000000003,True,False,True
CC(CN)Oc1ccc2ncccc2c1.Cl,2.3826000000000005,1,3,5,48.14,31,68.13540000000003,True,False,True
CCc1cc(-c2nc(CC(=O)O)cs2)ccn1.Cl,2.816400000000001,1,5,5,63.08,31,73.31080000000003,True,False,True
O.O=C(O)c1cc2ccccc2cn1,1.1082999999999998,1,3,1,81.69,23,52.31610000000002,True,False,True
CC1CCN(c2ccc(N)cn2)CC1.Cl,2.3219000000000007,1,3,3,42.15,33,66.50840000000002,True,False,True
Cc1cccc(CC2CCCCCN2)n1.O=C(O)C(=O)O,1.6203199999999998,3,6,3,99.52,43,78.20830000000004,True,False,True
CNCc1cc(OC)ccn1.Cl.Cl,1.6532,1,3,5,34.15,27,58.04870000000003,True,False,True
Cl.N#Cc1cc2c([nH]c1=O)CNC2,0.27158,2,3,0,68.67999999999999,21,49.56940000000001,True,False,True
Cl.N=C(N)c1cccc(-c2ccccc2)n1,2.4544699999999997,2,2,2,62.760000000000005,28,67.93710000000002,True,False,True
Cc1c(OCC(F)(F)F)ccnc1CO.Cl,2.2452200000000007,1,3,5,42.35,27,53.69480000000003,True,False,True
Cl.O=C(O)c1cc(-c2ccccn2)no1,1.8565999999999991,1,5,2,76.22,22,53.94130000000001,True,False,True
Cl.Cl.NCC#Cc1ccccn1,1.2354000000000005,1,2,1,38.91,22,54.66540000000002,True,False,True
Cl.Cl.N=C(N)c1ccc[nH]c1=O,0.5025700000000002,3,2,1,82.72999999999999,21,52.5748,True,False,True
C1=C(CCNCc2cccnc2)CCCC1.Cl,3.4835000000000025,1,2,5,24.92,38,74.35970000000005,True,False,True
Cc1cccnc1NC(=O)CCl.Cl,1.98912,1,2,3,41.99,23,55.57170000000002,True,False,True
Cl.N=C(N)c1cc(Oc2ccccc2)ccn1,2.57977,2,3,3,71.99000000000001,29,69.01710000000001,True,False,True
Cl.Cl.N[C@H]1CCN(C(=O)c2cccnc2)C1,1.0984000000000005,1,3,2,59.22,31,67.22890000000002,True,False,True
Cc1ccnc(N)c1C.Cl,1.70244,1,2,3,38.91,21,45.371400000000015,True,False,True
Cl.Cl.NC1CCCN(Cc2ccncc2)C1,1.8483,1,3,3,42.15,35,71.21940000000004,True,False,True
Cl.Cl.N[C@@H](Cc1ccccn1)C(=O)O,0.8795999999999999,2,4,4,76.21,26,58.048200000000016,True,False,True
COc1ncccc1CN.Cl.Cl,1.3924999999999998,1,3,4,48.14,24,53.17640000000002,True,False,True
COC(=O)c1cc(O)ccn1.Cl,0.9955999999999998,1,4,3,59.42,20,44.48930000000002,True,False,True
COc1ccc(B(O)O)cn1.Cl,-0.8082000000000003,2,4,5,62.58,21,47.86260000000002,True,False,True
Cl.N#Cc1cc2ccccc2nc1N1CCNCC1,1.9378799999999992,1,4,1,51.95,34,78.78870000000003,True,False,True
Cc1cc(Cl)c2ccccc2n1.Cl,3.6184200000000017,0,1,1,12.89,22,58.73800000000003,True,False,True
Cl.c1cnc2ccc(OC3CNC3)cc2c1,2.0071999999999997,1,3,2,34.15,29,66.27670000000003,True,False,True
Cl.Cl.N[C@H]1C[C@@H]1c1cccnc1,1.7398000000000002,1,2,2,38.91,24,54.06640000000002,True,False,True
Brc1cccc(N2CCNCC2)n1.Cl,1.6754999999999998,1,3,1,28.16,27,64.26770000000002,True,False,True
CCc1cc2ccccc2nc1N.Cl,2.801200000000001,1,2,3,38.91,27,62.781400000000026,True,False,True
Cl.Clc1ccc2c(n1)CCNC2,1.8025,1,2,0,24.92,22,51.905700000000024,True,False,True
Cl.N=C(NN)c1cccnc1,0.2920700000000001,3,3,2,74.79,20,45.63680000000001,True,False,True
Cl.O[C@@H](c1ccccn1)C1CC1,1.9467999999999996,1,2,3,33.120000000000005,24,49.16880000000003,True,False,True
Cl.NC1CCN(c2nc3ncccc3o2)CC1,1.5720999999999998,1,5,2,68.18,32,68.47440000000002,True,False,True
CC[C@H](N)c1ccncc1.Cl,1.9132,1,2,4,38.91,24,48.70440000000003,True,False,True
Cl.NC(c1ccncc1)C1CCOCC1,1.9298,1,3,3,48.14,32,61.95640000000004,True,False,True
Cl.ClCc1cn2cc(Cl)cc(Cl)c2n1,3.801700000000001,0,2,1,17.3,20,62.01700000000002,True,False,True
Cc1ccnc2ccc(C(=O)O)cc12.Cl,2.6632200000000013,1,3,2,50.19,25,60.68730000000003,True,False,True
Cl.Cl.NNc1cnc2ccccc2c1,2.364,2,3,2,50.94,25,64.04910000000001,True,False,True
Cc1cc(C)nc(C)c1.F,2.159360000000001,0,1,3,12.89,22,40.951000000000015,True,False,True
Cl.N=C(N)c1cccc(-c2ccccc2F)n1,2.5935700000000006,2,2,2,62.760000000000005,28,67.8951,True,False,True
Cl.NNc1ccc(C(=O)O)cn1,0.4871999999999999,3,5,3,88.24,20,46.2544,True,False,True
Cl.Cl.N[C@H](Cc1cccnc1)C(=O)O,0.8795999999999999,2,4,4,76.21,26,58.048200000000016,True,False,True
CN1CCC(NCc2cccnc2)CC1.Cl.Cl,2.109000000000001,1,3,4,28.16,38,76.09170000000003,True,False,True
Cc1c(C(=O)O)nnn1Cc1ccncc1.Cl,1.1498199999999998,1,6,4,80.89999999999999,28,62.305300000000024,True,False,True
COc1ccc(C2CCNC2)cn1.Cl,1.5888999999999998,1,3,3,34.15,29,58.26470000000003,True,False,True
COCCNCc1ccncc1.Cl,1.2393999999999998,1,3,6,34.15,28,55.06770000000004,True,False,True
Cl.N=C(N)c1cccc(CBr)n1,1.68237,2,2,2,62.760000000000005,21,55.13210000000001,True,False,True
CCOC(=O)c1ncn2c(CN)cccc12.Cl,1.3914999999999995,1,5,5,69.61999999999999,31,66.28790000000002,True,False,True
Cl.NC(c1ccccc1)c1ccncc1,2.5515000000000008,1,2,3,38.91,28,63.95740000000003,True,False,True
Cc1cccc[n+]1CC(=O)c1ccccc1.[Br-],-0.830579999999999,0,1,4,20.95,31,62.14650000000004,True,False,True
Cl.NCCc1cccnc1,1.0046,1,2,3,38.91,21,44.24340000000002,True,False,True
CC[n+]1ccccc1N=[N+]=[N-].F[B-](F)(F)F,3.235800000000002,0,1,3,52.64,25,51.303,True,False,True
Cl.OCCCc1cnc2ccsc2c1,2.6430000000000007,1,3,4,33.120000000000005,26,62.274800000000035,True,False,True
Cc1cnccc1NN.Cl,1.0974199999999998,2,3,3,50.94,20,44.032100000000014,True,False,True
Cl.O=[N+]([O-])c1ccc(OCC2CCCNC2)nc1,1.7899999999999996,1,5,4,77.29,34,69.22810000000004,True,False,True
Cc1cc(C)c2cc(CCN)c(=O)[nH]c2c1.Cl,2.0679399999999997,2,2,5,58.88,34,74.04910000000002,True,False,True
Cc1cc(C)c2c(N)c(C(=O)[O-])sc2n1.[Na+],-2.137159999999999,1,5,4,79.04,25,57.836900000000014,True,False,True
Cl.NCc1nc2ccncc2[nH]1,0.8384,2,3,2,67.59,21,49.028100000000016,True,False,True
Cl.O=C(c1cccnc1)C1CCCNC1,1.6857,1,3,2,41.99,30,61.409200000000034,True,False,True
CN(CCC(=O)O)Cc1ccccn1.Cl.Cl,1.8317000000000003,1,4,6,53.43000000000001,32,67.31980000000003,True,False,True
Cc1ccnc(C(C)N)c1.Cl.Cl,2.2533200000000004,1,2,4,38.91,26,56.07240000000003,True,False,True
Cl.N#Cc1cc2c([nH]c1=O)CC1CCC2N1,1.01758,2,3,0,68.67999999999999,28,61.62840000000002,True,False,True
Cl.O=C(CCl)NCCc1cccc2cccnc12,2.5541,1,2,4,41.99,32,76.42470000000003,True,False,True
CNCc1ncc(C)c(OC)c1C.Cl.Cl,2.2700400000000007,1,3,7,34.150000000000006,33,67.52270000000001,True,False,True
Cl.Cl.c1cc(OC2CCCNC2)ccn1,2.055999999999999,1,3,2,34.15,31,65.25270000000003,True,False,True
CNC(C)c1ccccn1.O=C(O)C(=O)O,0.5176,3,6,4,99.52,30,56.98330000000002,True,False,True
Cc1cc(Nc2ccc(O)cc2)c2ccccc2n1.Cl,4.414220000000003,2,3,4,45.15,35,85.11750000000002,True,False,True
Cl.Cl.O=C(N[C@H]1CCCNC1)c1cccnc1,1.4069999999999998,2,3,2,54.02,34,72.09090000000003,True,False,True
Cl.O=C(c1ccncc1)C1CN2CCC1CC2,2.0279,0,3,2,33.2,34,68.46950000000004,True,False,True
O=C([O-])c1ccc2ccccc2n1.[Na+],-2.3976999999999986,0,3,1,53.02,20,46.07350000000001,True,False,True
Cl.Cl.NCc1cccc2ccnn12,1.6365999999999998,1,3,2,43.31999999999999,24,57.57940000000002,True,False,True
COc1c(C)cnc(CCl)c1C.Cl,2.867640000000002,0,2,5,22.12,26,57.06800000000003,True,False,True
Cl.NC1(c2ccccn2)CC1,1.4512,1,2,2,38.91,22,46.584400000000024,True,False,True
CC(C)Nc1ncccc1CN.Cl,1.7824,2,3,6,50.94,29,58.13510000000003,True,False,True
Cl.N[C@H](c1cccc(Br)n1)C(F)(F)F,2.8280000000000003,1,2,2,38.91,21,52.1684,True,False,True
Cl.N=C(N)c1cccc(OC2CCCCC2)n1,2.498970000000001,2,3,3,71.99000000000001,35,70.00210000000003,True,False,True
Cl.Cl.c1cncc(CC2CCNC2)c1,2.0771999999999995,1,2,2,24.92,30,63.413700000000034,True,False,True
Cl.Nc1ccncc1CC(=O)O,0.7127000000000001,2,4,3,76.21,21,47.23720000000001,True,False,True
Cl.Cl.NC1(Cc2ccccn2)CCOCC1,1.9756,1,3,3,48.14,34,69.40840000000003,True,False,True
Cl.c1cncc(CC2CCNC2)c1,1.6554,1,2,2,24.92,28,56.16570000000003,True,False,True
Cc1ccnc(OC2CCNC2)c1.Cl,1.55252,1,3,3,34.15,29,58.12470000000003,True,False,True
Cl.O=C(O)c1cc(-c2ccncc2)[nH]n1,1.5916999999999992,2,4,2,78.86999999999999,23,56.02600000000001,True,False,True
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.[Cl-],-1.3404799999999972,1,3,7,55.68,38,70.91540000000003,True,False,True
Cl.Cl.N[C@H]1CCN(C(=O)c2ccncc2)C1,1.0984000000000005,1,3,2,59.22,31,67.22890000000002,True,False,True
Cc1c(Br)ccc2nnc(C(C)C)n12.Cl,3.345420000000002,0,3,4,30.19,28,66.76100000000002,True,False,True
Cl.NCC(O)c1ccccn1,0.4955000000000002,2,3,4,59.14,22,45.49920000000002,True,False,True
F[B-](F)(F)c1cccc2ncccc12.[K+],-0.7067999999999999,0,1,1,12.89,21,50.45500000000003,True,False,True
Cl.NCCC/C(=N/O)c1cccnc1,1.4206,2,4,6,71.5,28,58.09690000000002,True,False,True
Cc1cc(B(O)O)cnc1N1CCOCC1.Cl,-0.67178,2,5,5,65.82000000000001,33,69.07960000000003,True,False,True
Cc1cccnc1C(=N)N.Cl,1.09589,2,2,2,62.760000000000005,21,47.23810000000001,True,False,True
CC(N)Cc1ccccn1.Cl.Cl,1.8149000000000008,1,2,4,38.91,26,56.08640000000003,True,False,True
CCC(N)COc1cc(C)n(C)c(=O)c1.Cl,1.23162,1,4,8,57.25,35,67.42940000000003,True,False,True
Cl.NCCCn1cc(Br)ccc1=O,1.3814,1,3,4,48.02,25,59.32140000000002,True,False,True
Cc1cc2ccncc2[nH]1.Cl,2.2931200000000005,1,1,1,28.68,20,48.078700000000026,True,False,True
COC(=O)c1ccc(C(=N)N)nc1.Cl,0.5740699999999999,2,4,3,89.06,24,53.840600000000016,True,False,True
Cl.Cl.FC(F)(F)c1ccnc(C2CNC2)c1,2.6308000000000007,1,2,1,24.92,27,59.34570000000003,True,False,True
Cl.Cl.NC(CCc1ccncc1)C(=O)O,1.2697,2,4,5,76.21,29,62.66520000000002,True,False,True
Cl.N#Cc1ccc(NCC2CCNC2)nc1,1.3964799999999995,2,4,3,60.74,31,65.66640000000002,True,False,True
CCC(CC)NC(C)c1nnc2ccccn12.Cl,2.9903000000000017,1,4,8,42.22,39,76.15570000000004,True,False,True
Cl.N#Cc1ccc2c(n1)CCNCC2,1.06328,1,3,0,48.71,26,56.47770000000003,True,False,True
Cl.Cl.NCCc1ccc(OC2CCCC2)nc1,2.7478000000000016,1,3,5,48.14,37,74.37540000000004,True,False,True
Cl.ClCc1cn2ccccc2n1,2.4949000000000003,0,2,1,17.3,20,51.99700000000002,True,False,True
CC(N)c1ccc(Br)cn1.Cl,2.285600000000001,1,2,3,38.91,21,51.78740000000001,True,False,True
Cc1cc(Cl)nc(CN)c1.Cl.Cl,2.34572,1,2,3,38.91,23,56.37140000000002,True,False,True
Cl.N=C(N)c1ccc2ccccc2n1,1.94067,2,2,1,62.760000000000005,24,60.007100000000015,True,False,True
Cl.Cl.Nc1ccccc1NC(=O)c1ccccn1,2.7596999999999996,2,3,3,68.00999999999999,31,77.54060000000001,True,False,True
COC(=O)C(O)c1cccnc1.Cl,0.7098,1,4,4,59.42,23,48.46080000000003,True,False,True
CCCNc1cccc(Br)n1.Cl,3.087800000000002,1,2,4,24.92,24,57.96570000000003,True,False,True
CCCCOc1ccc(N)cn1.Cl,2.2645000000000004,1,3,6,48.14,28,56.30040000000003,True,False,True
Cl.c1cc(-c2noc(C3CCCN3)n2)ccn1,1.9778999999999995,1,5,2,63.84,30,64.75470000000003,True,False,True
Cl.ClCc1ccc2nccn2c1,2.4949000000000003,0,2,1,17.3,20,51.99700000000002,True,False,True
COc1cccc([C@@H](C)N)n1.Cl,1.5316999999999998,1,3,5,48.14,25,50.63940000000002,True,False,True
Cc1c(OC(F)(F)F)ccnc1C(=N)N.Cl,1.99449,2,3,3,71.99,25,53.92110000000001,True,False,True
Cl.Cl.Nc1cccnc1NC1CCC1,2.4718,2,3,3,50.94,29,64.40710000000003,True,False,True
CC1(C)CC(CCN)(c2ccccn2)CCO1.Cl,2.6790000000000016,1,3,6,48.14,41,76.09940000000005,True,False,True
Cl.NC(CO)c1ccc(F)cn1,0.6346000000000003,2,3,4,59.14,22,45.457200000000014,True,False,True
Cc1cccc(N2CCOCC2)n1.Cl,1.64842,0,3,2,25.36,29,59.25400000000003,True,False,True
COc1ccc(Br)c2cccnc12.Cl,3.427700000000002,0,2,2,22.12,23,63.24300000000002,True,False,True
O.O=C1CSc2ncc(C(=O)O)cc2N1,-0.0007000000000001,2,5,1,110.79,23,54.16380000000001,True,False,True
Nc1ncccc1CCO.O=C(O)C(=O)O,-0.6458000000000002,4,7,4,133.74,28,54.710800000000006,True,False,True
O.O=C(O)c1cn2ccc(Cl)cc2n1,0.8612,1,4,1,86.1,21,50.775100000000016,True,False,True
Cc1cccn2c(CN)cnc12.Cl,1.5232199999999998,1,3,3,43.32,25,55.068400000000025,True,False,True
Cl.Clc1ccc(CO[C@@H]2CCNC2)cn1,2.0353,1,3,3,34.15,29,62.55870000000003,True,False,True
Cc1cccc(NC(=O)[C@@H]2CCCN2)n1.Cl.Cl,1.9241199999999992,2,3,3,54.02,34,73.12440000000002,True,False,True
CC(C)Oc1ccc([B-](F)(F)F)cn1.[K+],-1.0728,0,2,5,22.12,25,48.71300000000002,True,False,True
CN(C)c1ncccc1F.Cl,1.7085,0,2,3,16.130000000000003,21,45.770000000000024,True,False,True
Cl.Nc1ccc(OCC(F)F)nc1,1.7295,1,3,4,48.14,22,47.396400000000014,True,False,True
Cl.Cl.NNCc1ccccn1,0.8885000000000001,2,3,3,50.94,22,49.760100000000016,True,False,True
Cc1nnc2sc(S)nn2c1=O.c1ccncc1,1.2247199999999996,1,8,2,73.03999999999999,27,71.15500000000002,True,False,True
Cc1cc(B(O)O)ccn1.Cl,-0.50838,2,3,4,53.35,20,46.047600000000024,True,False,True
CCc1ccc(C(=O)/C=C/[n+]2ccc(N)cc2)cc1.[Cl-],-0.5236999999999992,1,2,6,46.97,37,76.52990000000003,True,False,True
COc1ccc(CN)nc1.Cl.Cl,1.3924999999999996,1,3,4,48.14,24,53.17640000000002,True,False,True
Cl.Cl.NCc1ncccc1C(F)(F)F,2.4027000000000003,1,2,2,38.91,23,51.62640000000001,True,False,True
Cl.Cl.NCC(O)c1ccc(Cl)cn1,1.5706999999999998,2,3,4,59.14,24,57.75720000000002,True,False,True
C=CC[n+]1ccccc1/C=N/O.[Br-],-2.0277999999999983,1,2,4,36.47,24,46.214500000000015,True,False,True
Cl.Cl.NCc1cccc2cnccc12,2.537100000000001,1,2,2,38.91,26,64.13040000000002,True,False,True
Cl.N=C(N)c1cc(C(=O)O)ccn1,0.4856700000000001,3,4,2,100.06,21,49.4604,True,False,True
Cl.NCCSc1ncc(C(F)(F)F)cc1Cl,3.226400000000001,1,3,4,38.91,25,61.275400000000005,True,False,True
Cl.NCc1ccc(OCC(F)(F)F)nc1,1.9032,1,3,4,48.14,25,50.92640000000001,True,False,True
Cl.N=C(N)c1cc(Oc2cccc(F)c2)ccn1,2.718870000000001,2,3,3,71.99000000000001,29,68.97510000000001,True,False,True
CCOc1ncccc1CN.O=C(O)C(=O)O,0.0945999999999994,3,7,5,122.74000000000002,31,58.56900000000002,True,False,True
Cl.Cl.O=[N+]([O-])c1cccnc1N1CCNCC1,1.243,1,5,2,71.3,31,70.47010000000003,True,False,True
Cl.NCCc1c(-c2cccnc2)[nH]c2ccc(F)cc12,3.2920000000000016,2,2,4,54.7,35,81.4941,True,False,True
COC(=O)c1cnc2c(c1)CNCC2.Cl.Cl,1.3574999999999997,1,4,2,51.22,30,65.48320000000002,True,False,True
Cc1cccc(C(N)C2CCOCC2)n1.Cl,2.2382200000000005,1,3,4,48.14,35,66.69340000000003,True,False,True
O=C(O)C(=O)O.c1cncc(C2CNCCO2)c1,-0.1019000000000003,3,7,1,108.75,32,61.07130000000003,True,False,True
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,1.3791199999999997,3,5,6,88.48,43,74.58970000000002,True,False,True
Cc1cccc(C#Cc2cc(F)cc(C#N)c2)n1.Cl,3.2224000000000017,0,2,1,36.68,29,73.31700000000001,True,False,True
O=[N+]([O-])c1ccc(C[n+]2ccccc2)cc1.[Br-],-1.0653999999999997,0,2,3,47.02,28,58.835400000000035,True,False,True
Cc1ncc(CO)c(C)c1O.Cl,1.31814,2,3,5,53.35000000000001,24,48.546600000000026,True,False,True
Cl.NCCOc1ncc(C(F)(F)F)cc1Cl,2.513100000000001,1,3,4,48.14,25,56.04640000000002,True,False,True
Cl.NCCc1c(-c2cccnc2)o[nH]c1=O,0.9529,2,4,4,84.91,28,62.566100000000006,True,False,True
Cl.Oc1cc2c(cc1O)C(c1cccnc1)NCC2,2.1497,3,4,3,65.38,34,74.80630000000004,True,False,True
Cl.c1cncc(C2CCCCN2)c1,2.3179999999999996,1,2,1,24.92,28,56.07970000000003,True,False,True
Cc1ccnc(NCCO)c1.Cl,1.21602,2,3,5,45.150000000000006,25,51.79750000000003,True,False,True
Cl.Cl.Cl.N[C@H]1CCN(Cc2cccnc2)C1,1.8800000000000003,1,3,3,42.15,34,73.85040000000004,True,False,True
Cl.Cl.NC1CCc2ncccc2C1,1.7412,1,2,1,38.91,27,58.733400000000024,True,False,True
Cl.Nc1cccc(C(=O)N2CCCC2CO)n1,0.6824999999999999,2,4,4,79.45,33,67.04170000000002,True,False,True
Cl.Cl.NC(c1ccc(Cl)cc1)c1cccnc1,3.6267000000000023,1,2,3,38.91,30,76.21540000000003,True,False,True
Cl.c1cnc2c(OCCC3CCCCN3)cccc2c1,3.5676000000000023,1,3,4,34.15,41,84.74470000000005,True,False,True
CC(NC1CC1)(C(N)=O)c1ccncc1.Cl.Cl,1.3776999999999997,2,3,5,68.00999999999999,34,71.43710000000003,True,False,True
COC(=N)c1ccccn1.Cl,1.47517,1,3,2,45.97,20,45.32270000000002,True,False,True
Cc1ccc(N2CCNCC2)nc1.Cl,1.2214199999999995,1,3,2,28.16,30,61.30470000000003,True,False,True
Cl.FC(F)(F)c1cccnc1N1CCNCC1,1.9318000000000008,1,3,1,28.160000000000004,30,61.56970000000003,True,False,True
Cl.NC1CCCN(c2ccccn2)C1,1.4309,1,3,2,42.15,30,60.90740000000003,True,False,True
Cl.O=S(=O)(Cl)CCc1ccncc1,1.6145,0,3,3,47.03,22,54.82880000000002,True,False,True
Cl.NCc1ccnc(OC(F)F)c1,1.5635,1,3,4,48.14,22,46.008400000000016,True,False,True
Cl.Cl.Nc1ccc(N2CCCCCC2)cn1,2.8878000000000013,1,3,2,42.15,35,73.82640000000004,True,False,True
Cl.Cl.c1cc(COC2CCNC2)ccn1,1.8036999999999996,1,3,3,34.15,31,64.79670000000003,True,False,True
Cl.O=C1CCCc2ccncc21,2.0223999999999993,0,2,0,29.96,22,48.753500000000024,True,False,True
CCC1CCCCN1C(=O)C[n+]1ccccc1.[Cl-],-1.2307999999999977,0,1,4,24.19,39,66.28000000000004,True,False,True
CN(C)C(On1ccccc1=O)=[N+](C)C.F[B-](F)(F)F,0.7665999999999991,0,3,5,37.48,36,68.27040000000002,True,False,True
Br.COc1cnccc1CBr,2.5630000000000006,0,2,3,22.12,20,53.742000000000026,True,False,True
CCOC(=O)C[n+]1c(C)cc(C)cc1C.F[B-](F)(F)F,2.762460000000001,0,2,7,30.18,38,67.66700000000002,True,False,True
Cc1cc(C)n(-c2ccc(C(=N)N)cn2)n1.Cl.Cl,2.0118099999999997,2,4,4,80.58,33,76.3451,True,False,True
Cl.Cl.NC1CCN(Cc2ccc(Cl)nc2)CC1,2.5017000000000005,1,3,3,42.15,35,76.22940000000003,True,False,True
Cl.Cl.O=C(O)[C@H]1CNC[C@@H]1c1ccccn1,1.3128,2,4,2,62.22,30,65.46950000000002,True,False,True
CN1CCC(NCc2cccnc2)CC1.O=C(O)C(=O)O,0.4209999999999997,3,7,4,102.76,42,76.86730000000004,True,False,True
Cl.Clc1cc2c(cn1)CCNC2,1.8025,1,2,0,24.92,22,51.905700000000024,True,False,True
Cl.O=C(O)C1CC(=O)N(c2ccccn2)C1,0.9408999999999998,1,4,2,70.5,27,59.58080000000002,True,False,True
Cl.NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O,0.9043,3,4,4,96.18,31,71.13190000000002,True,False,True
COc1cccc(C(N)c2ccccn2)c1.Cl.Cl,2.9819000000000013,1,3,5,48.14,34,77.75740000000002,True,False,True
CCCn1c(CCl)nc2cnccc21.Cl,3.0019000000000022,0,3,4,30.71,28,64.62400000000004,True,False,True
Cl.Cl.c1ccc2ncc(CC3CCCNC3)cc2c1,3.6205000000000007,1,2,2,24.92,39,85.53670000000004,True,False,True
Cc1cccc(NN)n1.Cl,1.0974199999999998,2,3,3,50.94,20,44.032100000000014,True,False,True
Cl.c1cc(C2CCCCN2)ccn1,2.3179999999999996,1,2,1,24.92,28,56.07970000000003,True,False,True
Cl.OB(O)c1cccc2cnccc12,0.3364,2,3,3,53.35,23,58.81660000000003,True,False,True
Cl.O=C(OCC1CCCNC1)c1ccncc1,1.6598,1,4,3,51.22,34,67.36120000000004,True,False,True
Br.O=C(O)c1cnc2ccccn2c1=O,0.9705999999999998,1,5,1,71.66999999999999,22,58.74330000000001,True,False,True
CCc1ccc2nc(C)cc(NN)c2c1.Cl,2.8130200000000003,2,3,5,50.94,32,70.91610000000001,True,False,True
Cl.Cl.NCC1CCN(C(=O)c2cccnc2)CC1,1.7361000000000002,1,3,3,59.22,37,76.41490000000003,True,False,True
O=C(/C=C(\[O-])C(F)(F)F)c1ccncc1.[Na+],-1.9251999999999996,0,3,2,53.02,21,42.705500000000015,True,False,True
Cc1cccn2cc(CCl)nc12.Cl.O,1.9786200000000007,0,2,2,48.8,26,60.34780000000003,True,False,True
Cc1cnccc1OC1CCNC1.Cl.Cl,1.9743199999999996,1,3,3,34.15,31,65.37270000000004,True,False,True
Cl.O=C(O)c1ccc2c(n1)NCCC2,1.5597,2,4,1,62.22,25,55.25500000000002,True,False,True
